,accepted_species,Assigned_group,number_of_species_in_group
588,Strychnos spinosa,NGR,16
588,Strychnos spinosa,RWA,34
588,Strychnos spinosa,SEN,55
588,Strychnos spinosa,SIE,73
588,Strychnos spinosa,SOM,34
588,Strychnos spinosa,SUD,72
588,Strychnos spinosa,SWZ,34
588,Strychnos spinosa,TAN,109
588,Strychnos spinosa,TOG,51
588,Strychnos spinosa,TVL,47
588,Strychnos spinosa,UGA,76
588,Strychnos spinosa,ZAI,136
588,Strychnos spinosa,ZAM,68
588,Strychnos spinosa,ZIM,63
589,Strychnos matopensis,MOZ,82
589,Strychnos matopensis,TAN,109
589,Strychnos matopensis,ZAI,136
589,Strychnos matopensis,ZAM,68
589,Strychnos matopensis,ZIM,63
590,Strychnos castelnaeana,BZN,145
590,Strychnos castelnaeana,PER,121
591,Strychnos amazonica,BZN,145
591,Strychnos amazonica,CLM,138
591,Strychnos amazonica,PER,121
592,Strychnos henningsii,ANG,77
592,Strychnos henningsii,CPP,33
592,Strychnos henningsii,ETH,47
592,Strychnos henningsii,KEN,85
592,Strychnos henningsii,MDG,65
592,Strychnos henningsii,MLW,70
592,Strychnos henningsii,MOZ,82
592,Strychnos henningsii,NAT,45
592,Strychnos henningsii,SOM,34
592,Strychnos henningsii,SUD,72
592,Strychnos henningsii,SWZ,34
592,Strychnos henningsii,TAN,109
592,Strychnos henningsii,TVL,47
592,Strychnos henningsii,UGA,76
592,Strychnos henningsii,ZAI,136
592,Strychnos henningsii,ZAM,68
592,Strychnos henningsii,ZIM,63
593,Strychnos ignatii,BOR,100
593,Strychnos ignatii,CHC,226
593,Strychnos ignatii,CHH,84
593,Strychnos ignatii,CHS,179
593,Strychnos ignatii,JAW,102
593,Strychnos ignatii,MLY,152
593,Strychnos ignatii,PHI,93
593,Strychnos ignatii,SUM,99
593,Strychnos ignatii,THA,205
593,Strychnos ignatii,VIE,201
594,Strychnos psilosperma,QLD,56
595,Asclepias syriaca,ALA,18
595,Asclepias syriaca,ARK,14
595,Asclepias syriaca,CNT,10
595,Asclepias syriaca,DEL,9
595,Asclepias syriaca,GEO,16
595,Asclepias syriaca,ILL,17
595,Asclepias syriaca,INI,13
595,Asclepias syriaca,IOW,10
595,Asclepias syriaca,KAN,10
595,Asclepias syriaca,KTY,14
595,Asclepias syriaca,LOU,16
595,Asclepias syriaca,MAI,12
595,Asclepias syriaca,MAN,13
595,Asclepias syriaca,MAS,11
595,Asclepias syriaca,MIC,14
595,Asclepias syriaca,MIN,13
595,Asclepias syriaca,MNT,16
595,Asclepias syriaca,MRY,12
595,Asclepias syriaca,MSI,10
595,Asclepias syriaca,MSO,13
595,Asclepias syriaca,NBR,9
595,Asclepias syriaca,NCA,16
595,Asclepias syriaca,NDA,9
595,Asclepias syriaca,NEB,12
595,Asclepias syriaca,NSC,8
595,Asclepias syriaca,NWH,12
595,Asclepias syriaca,NWJ,11
595,Asclepias syriaca,NWY,14
595,Asclepias syriaca,OHI,12
595,Asclepias syriaca,OKL,13
595,Asclepias syriaca,ONT,20
595,Asclepias syriaca,PEI,5
595,Asclepias syriaca,PEN,13
595,Asclepias syriaca,QUE,17
595,Asclepias syriaca,RHO,10
595,Asclepias syriaca,SAS,9
595,Asclepias syriaca,SCA,15
595,Asclepias syriaca,SDA,13
595,Asclepias syriaca,TEN,14
595,Asclepias syriaca,TEX,27
595,Asclepias syriaca,VER,13
595,Asclepias syriaca,VRG,15
595,Asclepias syriaca,WDC,5
595,Asclepias syriaca,WIS,14
595,Asclepias syriaca,WVA,9
596,Uncaria velutina,PHI,93
597,Asclepias viridis,ALA,18
597,Asclepias viridis,ARK,14
597,Asclepias viridis,FLA,25
597,Asclepias viridis,GEO,16
597,Asclepias viridis,ILL,17
597,Asclepias viridis,INI,13
597,Asclepias viridis,KAN,10
597,Asclepias viridis,KTY,14
597,Asclepias viridis,LOU,16
597,Asclepias viridis,MSI,10
597,Asclepias viridis,MSO,13
597,Asclepias viridis,NEB,12
597,Asclepias viridis,OHI,12
597,Asclepias viridis,OKL,13
597,Asclepias viridis,SCA,15
597,Asclepias viridis,TEN,14
597,Asclepias viridis,TEX,27
597,Asclepias viridis,WVA,9
598,Strychnos nigritana,BEN,73
598,Strychnos nigritana,CAF,95
598,Strychnos nigritana,CMN,125
598,Strychnos nigritana,GHA,85
598,Strychnos nigritana,GUI,89
598,Strychnos nigritana,IVO,93
598,Strychnos nigritana,LBR,77
598,Strychnos nigritana,NGA,116
598,Strychnos nigritana,TOG,51
598,Strychnos nigritana,ZAI,136
599,Bousigonia angustifolia,CHC,226
599,Bousigonia angustifolia,LAO,120
599,Bousigonia angustifolia,THA,205
599,Bousigonia angustifolia,VIE,201
600,Veratrilla baillonii,CHC,226
600,Veratrilla baillonii,CHT,73
600,Veratrilla baillonii,EHM,114
601,Strychnos lucens,ANG,77
601,Strychnos lucens,BUR,41
601,Strychnos lucens,CAF,95
601,Strychnos lucens,MLW,70
601,Strychnos lucens,MOZ,82
601,Strychnos lucens,RWA,34
601,Strychnos lucens,TAN,109
601,Strychnos lucens,ZAI,136
601,Strychnos lucens,ZAM,68
601,Strychnos lucens,ZIM,63
602,Asclepias mellodora,AGE,35
602,Asclepias mellodora,AGS,5
602,Asclepias mellodora,AGW,15
602,Asclepias mellodora,BOL,122
602,Asclepias mellodora,BZC,97
602,Asclepias mellodora,BZE,101
602,Asclepias mellodora,BZL,109
602,Asclepias mellodora,BZN,145
602,Asclepias mellodora,BZS,55
602,Asclepias mellodora,PAR,51
602,Asclepias mellodora,URU,16
603,Strychnos splendens,BEN,73
603,Strychnos splendens,CMN,125
603,Strychnos splendens,GHA,85
603,Strychnos splendens,GNB,48
603,Strychnos splendens,GUI,89
603,Strychnos splendens,IVO,93
603,Strychnos splendens,LBR,77
603,Strychnos splendens,NGA,116
603,Strychnos splendens,SEN,55
603,Strychnos splendens,SIE,73
604,Uncaria lanosa,AND,62
604,Uncaria lanosa,BIS,22
604,Uncaria lanosa,BOR,100
604,Uncaria lanosa,CBD,139
604,Uncaria lanosa,CRL,14
604,Uncaria lanosa,JAW,102
604,Uncaria lanosa,LSI,50
604,Uncaria lanosa,MLY,152
604,Uncaria lanosa,MOL,49
604,Uncaria lanosa,MYA,174
604,Uncaria lanosa,NCB,44
604,Uncaria lanosa,NWG,69
604,Uncaria lanosa,PHI,93
604,Uncaria lanosa,QLD,56
604,Uncaria lanosa,SOL,30
604,Uncaria lanosa,SUL,63
604,Uncaria lanosa,SUM,99
604,Uncaria lanosa,TAI,89
604,Uncaria lanosa,THA,205
604,Uncaria lanosa,VIE,201
605,Strychnos axillaris,ASS,118
605,Strychnos axillaris,BAN,125
605,Strychnos axillaris,BOR,100
605,Strychnos axillaris,CBD,139
605,Strychnos axillaris,CHC,226
605,Strychnos axillaris,JAW,102
605,Strychnos axillaris,LAO,120
605,Strychnos axillaris,LSI,50
605,Strychnos axillaris,MLY,152
605,Strychnos axillaris,MOL,49
605,Strychnos axillaris,MYA,174
605,Strychnos axillaris,NCB,44
605,Strychnos axillaris,NSW,18
605,Strychnos axillaris,NWG,69
605,Strychnos axillaris,PHI,93
605,Strychnos axillaris,QLD,56
605,Strychnos axillaris,SRL,92
605,Strychnos axillaris,SUL,63
605,Strychnos axillaris,SUM,99
605,Strychnos axillaris,THA,205
605,Strychnos axillaris,VIE,201
606,Strychnos elaeocarpa,CMN,125
607,Strychnos romeu-belenii,BZE,101
607,Strychnos romeu-belenii,BZL,109
608,Asclepias curassavica,BAH,16
608,Asclepias curassavica,BLZ,53
608,Asclepias curassavica,BOL,122
608,Asclepias curassavica,BZC,97
608,Asclepias curassavica,BZE,101
608,Asclepias curassavica,BZL,109
608,Asclepias curassavica,BZN,145
608,Asclepias curassavica,BZS,55
608,Asclepias curassavica,CAY,14
608,Asclepias curassavica,CLM,138
608,Asclepias curassavica,COS,84
608,Asclepias curassavica,CUB,45
608,Asclepias curassavica,DOM,34
608,Asclepias curassavica,ECU,90
608,Asclepias curassavica,ELS,42
608,Asclepias curassavica,FRG,85
608,Asclepias curassavica,GAL,2
608,Asclepias curassavica,GUA,67
608,Asclepias curassavica,GUY,84
608,Asclepias curassavica,HAI,31
608,Asclepias curassavica,HON,63
608,Asclepias curassavica,JAM,26
608,Asclepias curassavica,LEE,32
608,Asclepias curassavica,MXC,44
608,Asclepias curassavica,MXE,55
608,Asclepias curassavica,MXG,61
608,Asclepias curassavica,MXN,37
608,Asclepias curassavica,MXS,67
608,Asclepias curassavica,MXT,72
608,Asclepias curassavica,NIC,70
608,Asclepias curassavica,NLA,7
608,Asclepias curassavica,PAN,89
608,Asclepias curassavica,PER,121
608,Asclepias curassavica,PUE,28
608,Asclepias curassavica,SUR,77
608,Asclepias curassavica,SWC,15
608,Asclepias curassavica,TCI,8
608,Asclepias curassavica,TRT,43
608,Asclepias curassavica,VEN,116
608,Asclepias curassavica,VNA,18
608,Asclepias curassavica,WIN,30
609,Hoodia ruschii,NAM,20
610,Strychnos kasengaensis,ANG,77
610,Strychnos kasengaensis,BUR,41
610,Strychnos kasengaensis,TAN,109
610,Strychnos kasengaensis,ZAI,136
610,Strychnos kasengaensis,ZAM,68
611,Uncaria africana,ANG,77
611,Uncaria africana,BKN,46
611,Uncaria africana,COM,20
611,Uncaria africana,GHA,85
611,Uncaria africana,GNB,48
611,Uncaria africana,GUI,89
611,Uncaria africana,IVO,93
611,Uncaria africana,KEN,85
611,Uncaria africana,LBR,77
611,Uncaria africana,MDG,65
611,Uncaria africana,NGA,116
611,Uncaria africana,SEN,55
611,Uncaria africana,SIE,73
611,Uncaria africana,SUD,72
611,Uncaria africana,TAN,109
611,Uncaria africana,TOG,51
612,Uncaria borneensis,BOR,100
612,Uncaria borneensis,MLY,152
612,Uncaria borneensis,SUM,99
612,Uncaria borneensis,THA,205
613,Uncaria callophylla,BOR,100
613,Uncaria callophylla,MLY,152
613,Uncaria callophylla,MOL,49
613,Uncaria callophylla,NWG,69
613,Uncaria callophylla,PHI,93
613,Uncaria callophylla,QLD,56
613,Uncaria callophylla,SUM,99
613,Uncaria callophylla,THA,205
614,Uncaria hirsuta,CHC,226
614,Uncaria hirsuta,CHS,179
614,Uncaria hirsuta,TAI,89
615,Strychnos froesii,BZN,145
616,Strychnos gardneri,BOL,122
616,Strychnos gardneri,BZC,97
616,Strychnos gardneri,BZE,101
616,Strychnos gardneri,BZL,109
616,Strychnos gardneri,BZN,145
617,Strychnos barnhartiana,BZN,145
617,Strychnos barnhartiana,CLM,138
618,Strychnos tabascana,COS,84
618,Strychnos tabascana,GUA,67
618,Strychnos tabascana,HON,63
618,Strychnos tabascana,MXG,61
618,Strychnos tabascana,MXS,67
618,Strychnos tabascana,MXT,72
619,Strychnos johnsonii,ANG,77
619,Strychnos johnsonii,BEN,73
619,Strychnos johnsonii,CAF,95
619,Strychnos johnsonii,CMN,125
619,Strychnos johnsonii,CON,102
619,Strychnos johnsonii,GAB,99
619,Strychnos johnsonii,GGI,33
619,Strychnos johnsonii,GHA,85
619,Strychnos johnsonii,GUI,89
619,Strychnos johnsonii,IVO,93
619,Strychnos johnsonii,LBR,77
619,Strychnos johnsonii,NGA,116
619,Strychnos johnsonii,SIE,73
619,Strychnos johnsonii,TOG,51
619,Strychnos johnsonii,UGA,76
619,Strychnos johnsonii,ZAI,136
620,Strychnos variabilis,CON,102
620,Strychnos variabilis,ZAI,136
621,Strychnos diplotricha,MDG,65
622,Asclepias linaria,ARI,22
622,Asclepias linaria,CAL,24
622,Asclepias linaria,MXC,44
622,Asclepias linaria,MXE,55
622,Asclepias linaria,MXG,61
622,Asclepias linaria,MXN,37
622,Asclepias linaria,MXS,67
622,Asclepias linaria,MXT,72
622,Asclepias linaria,NWM,24
623,Strychnos brachiata,BOL,122
623,Strychnos brachiata,BZN,145
623,Strychnos brachiata,CLM,138
623,Strychnos brachiata,PER,121
623,Strychnos brachiata,VEN,116
624,Strychnos dolichothyrsa,CAF,95
624,Strychnos dolichothyrsa,CMN,125
624,Strychnos dolichothyrsa,CON,102
624,Strychnos dolichothyrsa,GAB,99
624,Strychnos dolichothyrsa,NGA,116
625,Strychnos lucida,JAW,102
625,Strychnos lucida,LSI,50
625,Strychnos lucida,MOL,49
625,Strychnos lucida,NTA,27
625,Strychnos lucida,QLD,56
625,Strychnos lucida,THA,205
625,Strychnos lucida,VIE,201
625,Strychnos lucida,WAU,16
626,Rauvolfia biauriculata,CUB,45
626,Rauvolfia biauriculata,HAI,31
626,Rauvolfia biauriculata,LEE,32
626,Rauvolfia biauriculata,TRT,43
626,Rauvolfia biauriculata,WIN,30
627,Rauvolfia bahiensis,BZE,101
628,Rauvolfia caffra,ANG,77
628,Rauvolfia caffra,BEN,73
628,Rauvolfia caffra,CAF,95
628,Rauvolfia caffra,CHA,37
628,Rauvolfia caffra,CMN,125
628,Rauvolfia caffra,CON,102
628,Rauvolfia caffra,CPP,33
628,Rauvolfia caffra,EQG,31
628,Rauvolfia caffra,GAB,99
628,Rauvolfia caffra,GGI,33
628,Rauvolfia caffra,KEN,85
628,Rauvolfia caffra,MLW,70
628,Rauvolfia caffra,MOZ,82
628,Rauvolfia caffra,NAT,45
628,Rauvolfia caffra,NGA,116
628,Rauvolfia caffra,SUD,72
628,Rauvolfia caffra,SWZ,34
628,Rauvolfia caffra,TAN,109
628,Rauvolfia caffra,TOG,51
628,Rauvolfia caffra,TVL,47
628,Rauvolfia caffra,UGA,76
628,Rauvolfia caffra,ZAI,136
628,Rauvolfia caffra,ZAM,68
628,Rauvolfia caffra,ZIM,63
629,Rauvolfia cubana,CUB,45
630,Rauvolfia sevenetii,NWC,49
631,Rauvolfia sumatrana,AND,62
631,Rauvolfia sumatrana,BOR,100
631,Rauvolfia sumatrana,CHS,179
631,Rauvolfia sumatrana,JAW,102
631,Rauvolfia sumatrana,LSI,50
631,Rauvolfia sumatrana,MLY,152
631,Rauvolfia sumatrana,MOL,49
631,Rauvolfia sumatrana,MYA,174
631,Rauvolfia sumatrana,NCB,44
631,Rauvolfia sumatrana,PHI,93
631,Rauvolfia sumatrana,SUL,63
631,Rauvolfia sumatrana,SUM,99
631,Rauvolfia sumatrana,THA,205
631,Rauvolfia sumatrana,VIE,201
632,Rauvolfia littoralis,CLM,138
632,Rauvolfia littoralis,COS,84
632,Rauvolfia littoralis,ECU,90
632,Rauvolfia littoralis,PAN,89
633,Rauvolfia cambodiana,CBD,139
633,Rauvolfia cambodiana,LAO,120
633,Rauvolfia cambodiana,THA,205
633,Rauvolfia cambodiana,VIE,201
634,Rauvolfia volkensii,TAN,109
635,Rauvolfia media,COM,20
635,Rauvolfia media,MDG,65
636,Rauvolfia linearifolia,CUB,45
637,Rauvolfia tetraphylla,BLZ,53
637,Rauvolfia tetraphylla,BOL,122
637,Rauvolfia tetraphylla,CLM,138
637,Rauvolfia tetraphylla,COS,84
637,Rauvolfia tetraphylla,DOM,34
637,Rauvolfia tetraphylla,ECU,90
637,Rauvolfia tetraphylla,ELS,42
637,Rauvolfia tetraphylla,FRG,85
637,Rauvolfia tetraphylla,GUA,67
637,Rauvolfia tetraphylla,HAI,31
637,Rauvolfia tetraphylla,HON,63
637,Rauvolfia tetraphylla,JAM,26
637,Rauvolfia tetraphylla,LEE,32
637,Rauvolfia tetraphylla,MXC,44
637,Rauvolfia tetraphylla,MXE,55
637,Rauvolfia tetraphylla,MXG,61
637,Rauvolfia tetraphylla,MXN,37
637,Rauvolfia tetraphylla,MXS,67
637,Rauvolfia tetraphylla,MXT,72
637,Rauvolfia tetraphylla,NIC,70
637,Rauvolfia tetraphylla,PAN,89
637,Rauvolfia tetraphylla,PER,121
637,Rauvolfia tetraphylla,TRT,43
637,Rauvolfia tetraphylla,VEN,116
637,Rauvolfia tetraphylla,VNA,18
637,Rauvolfia tetraphylla,WIN,30
638,Rauvolfia mombasiana,KEN,85
638,Rauvolfia mombasiana,MOZ,82
638,Rauvolfia mombasiana,TAN,109
639,Leptostigma arnottianum,AGS,5
639,Leptostigma arnottianum,CLC,8
639,Leptostigma arnottianum,CLS,4
640,Rauvolfia mattfeldiana,BZC,97
640,Rauvolfia mattfeldiana,BZE,101
640,Rauvolfia mattfeldiana,BZL,109
641,Rauvolfia sellowii,AGE,35
641,Rauvolfia sellowii,BOL,122
641,Rauvolfia sellowii,BZC,97
641,Rauvolfia sellowii,BZL,109
641,Rauvolfia sellowii,BZS,55
641,Rauvolfia sellowii,PAR,51
642,Schizozygia coffeoides,ANG,77
642,Schizozygia coffeoides,COM,20
642,Schizozygia coffeoides,KEN,85
642,Schizozygia coffeoides,MLW,70
642,Schizozygia coffeoides,MOZ,82
642,Schizozygia coffeoides,SOM,34
642,Schizozygia coffeoides,TAN,109
642,Schizozygia coffeoides,ZAI,136
643,Rauvolfia viridis,ARU,6
643,Rauvolfia viridis,CLM,138
643,Rauvolfia viridis,COS,84
643,Rauvolfia viridis,DOM,34
643,Rauvolfia viridis,LEE,32
643,Rauvolfia viridis,PUE,28
643,Rauvolfia viridis,TRT,43
643,Rauvolfia viridis,VEN,116
643,Rauvolfia viridis,VNA,18
643,Rauvolfia viridis,WIN,30
644,Rauvolfia schuelii,AGW,15
644,Rauvolfia schuelii,BOL,122
645,Rauvolfia mannii,ANG,77
645,Rauvolfia mannii,BUR,41
645,Rauvolfia mannii,CAB,37
645,Rauvolfia mannii,CAF,95
645,Rauvolfia mannii,CMN,125
645,Rauvolfia mannii,CON,102
645,Rauvolfia mannii,EQG,31
645,Rauvolfia mannii,GAB,99
645,Rauvolfia mannii,GGI,33
645,Rauvolfia mannii,GHA,85
645,Rauvolfia mannii,GUI,89
645,Rauvolfia mannii,IVO,93
645,Rauvolfia mannii,KEN,85
645,Rauvolfia mannii,LBR,77
645,Rauvolfia mannii,MLW,70
645,Rauvolfia mannii,NGA,116
645,Rauvolfia mannii,RWA,34
645,Rauvolfia mannii,TAN,109
645,Rauvolfia mannii,UGA,76
645,Rauvolfia mannii,ZAI,136
646,Rauvolfia ligustrina,AGE,35
646,Rauvolfia ligustrina,BLZ,53
646,Rauvolfia ligustrina,BOL,122
646,Rauvolfia ligustrina,BZC,97
646,Rauvolfia ligustrina,BZE,101
646,Rauvolfia ligustrina,BZL,109
646,Rauvolfia ligustrina,BZN,145
646,Rauvolfia ligustrina,CLM,138
646,Rauvolfia ligustrina,COS,84
646,Rauvolfia ligustrina,CUB,45
646,Rauvolfia ligustrina,ELS,42
646,Rauvolfia ligustrina,GUA,67
646,Rauvolfia ligustrina,GUY,84
646,Rauvolfia ligustrina,MXS,67
646,Rauvolfia ligustrina,MXT,72
646,Rauvolfia ligustrina,NIC,70
646,Rauvolfia ligustrina,PAR,51
646,Rauvolfia ligustrina,SUR,77
646,Rauvolfia ligustrina,TRT,43
646,Rauvolfia ligustrina,VEN,116
647,Rauvolfia nitida,BAH,16
647,Rauvolfia nitida,CAY,14
647,Rauvolfia nitida,CUB,45
647,Rauvolfia nitida,DOM,34
647,Rauvolfia nitida,HAI,31
647,Rauvolfia nitida,JAM,26
647,Rauvolfia nitida,LEE,32
647,Rauvolfia nitida,MXT,72
647,Rauvolfia nitida,PAN,89
647,Rauvolfia nitida,PUE,28
647,Rauvolfia nitida,VNA,18
647,Rauvolfia nitida,WIN,30
648,Rauvolfia vomitoria,ANG,77
648,Rauvolfia vomitoria,BEN,73
648,Rauvolfia vomitoria,BKN,46
648,Rauvolfia vomitoria,CAB,37
648,Rauvolfia vomitoria,CAF,95
648,Rauvolfia vomitoria,CMN,125
648,Rauvolfia vomitoria,CON,102
648,Rauvolfia vomitoria,EQG,31
648,Rauvolfia vomitoria,GAB,99
648,Rauvolfia vomitoria,GGI,33
648,Rauvolfia vomitoria,GHA,85
648,Rauvolfia vomitoria,GNB,48
648,Rauvolfia vomitoria,GUI,89
648,Rauvolfia vomitoria,IVO,93
648,Rauvolfia vomitoria,LBR,77
648,Rauvolfia vomitoria,MLI,41
648,Rauvolfia vomitoria,NGA,116
648,Rauvolfia vomitoria,SEN,55
648,Rauvolfia vomitoria,SIE,73
648,Rauvolfia vomitoria,SUD,72
648,Rauvolfia vomitoria,TAN,109
648,Rauvolfia vomitoria,TOG,51
648,Rauvolfia vomitoria,UGA,76
648,Rauvolfia vomitoria,ZAI,136
649,Rauvolfia sandwicensis,HAW,2
650,Coptosperma nigrescens,COM,20
650,Coptosperma nigrescens,KEN,85
650,Coptosperma nigrescens,MDG,65
650,Coptosperma nigrescens,MOZ,82
650,Coptosperma nigrescens,SOM,34
650,Coptosperma nigrescens,SWZ,34
650,Coptosperma nigrescens,TAN,109
651,Rauvolfia grandiflora,BZE,101
651,Rauvolfia grandiflora,BZL,109
652,Rauvolfia obscura,ANG,77
652,Rauvolfia obscura,CMN,125
652,Rauvolfia obscura,CON,102
652,Rauvolfia obscura,EQG,31
652,Rauvolfia obscura,GAB,99
652,Rauvolfia obscura,ZAI,136
653,Rauvolfia spathulata,NWC,49
654,Rauvolfia salicifolia,CUB,45
655,Rauvolfia sprucei,BOL,122
655,Rauvolfia sprucei,BZN,145
655,Rauvolfia sprucei,PER,121
655,Rauvolfia sprucei,VEN,116
656,Hancornia speciosa,BOL,122
656,Hancornia speciosa,BZC,97
656,Hancornia speciosa,BZE,101
656,Hancornia speciosa,BZL,109
656,Hancornia speciosa,BZN,145
656,Hancornia speciosa,BZS,55
656,Hancornia speciosa,PAR,51
656,Hancornia speciosa,PER,121
657,Apocynum pictum,CHI,42
657,Apocynum pictum,CHN,69
657,Apocynum pictum,CHQ,33
657,Apocynum pictum,CHX,28
657,Apocynum pictum,KAZ,37
657,Apocynum pictum,KGZ,27
657,Apocynum pictum,MON,29
657,Apocynum pictum,TZK,26
658,Frasera caroliniensis,ALA,18
658,Frasera caroliniensis,ARK,14
658,Frasera caroliniensis,GEO,16
658,Frasera caroliniensis,ILL,17
658,Frasera caroliniensis,INI,13
658,Frasera caroliniensis,KTY,14
658,Frasera caroliniensis,MIC,14
658,Frasera caroliniensis,MSI,10
658,Frasera caroliniensis,MSO,13
658,Frasera caroliniensis,NCA,16
658,Frasera caroliniensis,NWY,14
658,Frasera caroliniensis,OHI,12
658,Frasera caroliniensis,OKL,13
658,Frasera caroliniensis,ONT,20
658,Frasera caroliniensis,PEN,13
658,Frasera caroliniensis,SCA,15
658,Frasera caroliniensis,TEN,14
658,Frasera caroliniensis,VRG,15
658,Frasera caroliniensis,WIS,14
659,Beaumontia brevituba,CHH,84
659,Beaumontia brevituba,CHS,179
660,Apocynum androsaemifolium,ABT,10
660,Apocynum androsaemifolium,ALA,18
660,Apocynum androsaemifolium,ARI,22
660,Apocynum androsaemifolium,ARK,14
660,Apocynum androsaemifolium,BRC,12
660,Apocynum androsaemifolium,CAL,24
660,Apocynum androsaemifolium,CNT,10
660,Apocynum androsaemifolium,COL,21
660,Apocynum androsaemifolium,DEL,9
660,Apocynum androsaemifolium,IDA,15
660,Apocynum androsaemifolium,ILL,17
660,Apocynum androsaemifolium,INI,13
660,Apocynum androsaemifolium,IOW,10
660,Apocynum androsaemifolium,KTY,14
660,Apocynum androsaemifolium,MAI,12
660,Apocynum androsaemifolium,MAN,13
660,Apocynum androsaemifolium,MAS,11
660,Apocynum androsaemifolium,MIC,14
660,Apocynum androsaemifolium,MIN,13
660,Apocynum androsaemifolium,MNT,16
660,Apocynum androsaemifolium,MRY,12
660,Apocynum androsaemifolium,MSO,13
660,Apocynum androsaemifolium,MXE,55
660,Apocynum androsaemifolium,NBR,9
660,Apocynum androsaemifolium,NCA,16
660,Apocynum androsaemifolium,NDA,9
660,Apocynum androsaemifolium,NEB,12
660,Apocynum androsaemifolium,NEV,20
660,Apocynum androsaemifolium,NFL,7
660,Apocynum androsaemifolium,NSC,8
660,Apocynum androsaemifolium,NWH,12
660,Apocynum androsaemifolium,NWJ,11
660,Apocynum androsaemifolium,NWM,24
660,Apocynum androsaemifolium,NWY,14
660,Apocynum androsaemifolium,OHI,12
660,Apocynum androsaemifolium,ONT,20
660,Apocynum androsaemifolium,ORE,13
660,Apocynum androsaemifolium,PEI,5
660,Apocynum androsaemifolium,PEN,13
660,Apocynum androsaemifolium,QUE,17
660,Apocynum androsaemifolium,RHO,10
660,Apocynum androsaemifolium,SAS,9
660,Apocynum androsaemifolium,SDA,13
660,Apocynum androsaemifolium,TEX,27
660,Apocynum androsaemifolium,UTA,21
660,Apocynum androsaemifolium,VER,13
660,Apocynum androsaemifolium,VRG,15
660,Apocynum androsaemifolium,WAS,10
660,Apocynum androsaemifolium,WIS,14
660,Apocynum androsaemifolium,WYO,15
661,Apocynum cannabinum,ABT,10
661,Apocynum cannabinum,ALA,18
661,Apocynum cannabinum,ARI,22
661,Apocynum cannabinum,ARK,14
661,Apocynum cannabinum,BRC,12
661,Apocynum cannabinum,CAL,24
661,Apocynum cannabinum,CNT,10
661,Apocynum cannabinum,COL,21
661,Apocynum cannabinum,DEL,9
661,Apocynum cannabinum,FLA,25
661,Apocynum cannabinum,GEO,16
661,Apocynum cannabinum,ILL,17
661,Apocynum cannabinum,INI,13
661,Apocynum cannabinum,IOW,10
661,Apocynum cannabinum,KTY,14
661,Apocynum cannabinum,LOU,16
661,Apocynum cannabinum,MAI,12
661,Apocynum cannabinum,MAN,13
661,Apocynum cannabinum,MAS,11
661,Apocynum cannabinum,MIC,14
661,Apocynum cannabinum,MIN,13
661,Apocynum cannabinum,MRY,12
661,Apocynum cannabinum,MSI,10
661,Apocynum cannabinum,MSO,13
661,Apocynum cannabinum,MXN,37
661,Apocynum cannabinum,NBR,9
661,Apocynum cannabinum,NCA,16
661,Apocynum cannabinum,NDA,9
661,Apocynum cannabinum,NEB,12
661,Apocynum cannabinum,NEV,20
