,accepted_species,Assigned_group,number_of_species_in_group
1048,Strychnos panamensis,NIC,31
1048,Strychnos panamensis,PAN,35
1048,Strychnos panamensis,VEN,41
1050,Strychnos parvifolia,BOL,41
1050,Strychnos parvifolia,BZC,31
1050,Strychnos parvifolia,BZE,33
1050,Strychnos parvifolia,BZL,34
1050,Strychnos parvifolia,BZN,43
1050,Strychnos parvifolia,PAR,23
1051,Strychnos potatorum,BOT,14
1051,Strychnos potatorum,BUR,15
1051,Strychnos potatorum,CPV,10
1051,Strychnos potatorum,IND,78
1051,Strychnos potatorum,MDG,14
1051,Strychnos potatorum,MLW,25
1051,Strychnos potatorum,MOZ,28
1051,Strychnos potatorum,MYA,88
1051,Strychnos potatorum,RWA,15
1051,Strychnos potatorum,SRL,61
1051,Strychnos potatorum,TAN,38
1051,Strychnos potatorum,TVL,20
1051,Strychnos potatorum,ZAI,47
1051,Strychnos potatorum,ZAM,23
1051,Strychnos potatorum,ZIM,20
1052,Strychnos pseudoquina,BOL,41
1052,Strychnos pseudoquina,BZC,31
1052,Strychnos pseudoquina,BZE,33
1052,Strychnos pseudoquina,BZL,34
1052,Strychnos pseudoquina,BZN,43
1052,Strychnos pseudoquina,PAR,23
1057,Strychnos solimoesana,BOL,41
1057,Strychnos solimoesana,BZE,33
1057,Strychnos solimoesana,BZN,43
1057,Strychnos solimoesana,CLM,47
1057,Strychnos solimoesana,ECU,34
1057,Strychnos solimoesana,PER,43
1058,Strychnos soubrensis,BEN,35
1058,Strychnos soubrensis,GUI,37
1058,Strychnos soubrensis,IVO,36
1058,Strychnos soubrensis,LBR,27
1058,Strychnos soubrensis,TOG,26
1059,Strychnos spinosa,ANG,28
1059,Strychnos spinosa,BEN,35
1059,Strychnos spinosa,BKN,24
1059,Strychnos spinosa,BOT,14
1059,Strychnos spinosa,BUR,15
1059,Strychnos spinosa,CAF,37
1059,Strychnos spinosa,CHA,21
1059,Strychnos spinosa,CMN,41
1059,Strychnos spinosa,COM,7
1059,Strychnos spinosa,CON,35
1059,Strychnos spinosa,CPP,12
1059,Strychnos spinosa,CPV,10
1059,Strychnos spinosa,ETH,22
1059,Strychnos spinosa,GAM,20
1059,Strychnos spinosa,GHA,35
1059,Strychnos spinosa,GNB,26
1059,Strychnos spinosa,GUI,37
1059,Strychnos spinosa,IVO,36
1059,Strychnos spinosa,KEN,31
1059,Strychnos spinosa,MDG,14
1059,Strychnos spinosa,MLI,21
1059,Strychnos spinosa,MLW,25
1059,Strychnos spinosa,MOZ,28
1059,Strychnos spinosa,NAM,10
1059,Strychnos spinosa,NAT,15
1059,Strychnos spinosa,NGA,42
1059,Strychnos spinosa,NGR,11
1059,Strychnos spinosa,RWA,15
1059,Strychnos spinosa,SEN,26
1059,Strychnos spinosa,SIE,27
1059,Strychnos spinosa,SOM,16
1059,Strychnos spinosa,SUD,30
1059,Strychnos spinosa,SWZ,13
1059,Strychnos spinosa,TAN,38
1059,Strychnos spinosa,TOG,26
1059,Strychnos spinosa,TVL,20
1059,Strychnos spinosa,UGA,32
1059,Strychnos spinosa,ZAI,47
1059,Strychnos spinosa,ZAM,23
1059,Strychnos spinosa,ZIM,20
1065,Strychnos toxifera,BOL,41
1065,Strychnos toxifera,BZN,43
1065,Strychnos toxifera,CLM,47
1065,Strychnos toxifera,COS,35
1065,Strychnos toxifera,ECU,34
1065,Strychnos toxifera,FRG,29
1065,Strychnos toxifera,GUY,32
1065,Strychnos toxifera,PAN,35
1065,Strychnos toxifera,SUR,26
1065,Strychnos toxifera,VEN,41
1070,Strychnos vanprukii,ASS,57
1070,Strychnos vanprukii,BOR,57
1070,Strychnos vanprukii,LAO,62
1070,Strychnos vanprukii,MLY,80
1070,Strychnos vanprukii,THA,98
1070,Strychnos vanprukii,VIE,99
1072,Strychnos wallichiana,AND,44
1072,Strychnos wallichiana,ASS,57
1072,Strychnos wallichiana,BAN,81
1072,Strychnos wallichiana,CHC,72
1072,Strychnos wallichiana,MYA,88
1072,Strychnos wallichiana,NCB,34
1072,Strychnos wallichiana,SRL,61
1072,Strychnos wallichiana,VIE,99
1128,Tabernaemontana amygdalifolia,BLZ,26
1128,Tabernaemontana amygdalifolia,BOL,41
1128,Tabernaemontana amygdalifolia,CLM,47
1128,Tabernaemontana amygdalifolia,COS,35
1128,Tabernaemontana amygdalifolia,CUB,24
1128,Tabernaemontana amygdalifolia,ECU,34
1128,Tabernaemontana amygdalifolia,ELS,24
1128,Tabernaemontana amygdalifolia,GUA,32
1128,Tabernaemontana amygdalifolia,HAI,20
1128,Tabernaemontana amygdalifolia,HON,26
1128,Tabernaemontana amygdalifolia,MXC,26
1128,Tabernaemontana amygdalifolia,MXE,31
1128,Tabernaemontana amygdalifolia,MXG,31
1128,Tabernaemontana amygdalifolia,MXN,24
1128,Tabernaemontana amygdalifolia,MXS,35
1128,Tabernaemontana amygdalifolia,MXT,34
1128,Tabernaemontana amygdalifolia,NIC,31
1128,Tabernaemontana amygdalifolia,PAN,35
1128,Tabernaemontana amygdalifolia,PER,43
1128,Tabernaemontana amygdalifolia,VEN,41
1128,Tabernaemontana amygdalifolia,VNA,11
1132,Tabernaemontana aurantiaca,BIS,13
1132,Tabernaemontana aurantiaca,CRL,9
1132,Tabernaemontana aurantiaca,MOL,28
1132,Tabernaemontana aurantiaca,NWG,36
1132,Tabernaemontana aurantiaca,SCZ,4
1132,Tabernaemontana aurantiaca,SOL,17
1132,Tabernaemontana aurantiaca,VAN,12
1135,Tabernaemontana bufalina,CBD,79
1135,Tabernaemontana bufalina,CHC,72
1135,Tabernaemontana bufalina,CHH,38
1135,Tabernaemontana bufalina,CHS,69
1135,Tabernaemontana bufalina,LAO,62
1135,Tabernaemontana bufalina,MYA,88
1135,Tabernaemontana bufalina,THA,98
1135,Tabernaemontana bufalina,VIE,99
1138,Tabernaemontana catharinensis,AGE,14
1138,Tabernaemontana catharinensis,BOL,41
1138,Tabernaemontana catharinensis,BZC,31
1138,Tabernaemontana catharinensis,BZE,33
1138,Tabernaemontana catharinensis,BZL,34
1138,Tabernaemontana catharinensis,BZS,16
1138,Tabernaemontana catharinensis,PAR,23
1138,Tabernaemontana catharinensis,URU,6
1141,Tabernaemontana citrifolia,CUB,24
1141,Tabernaemontana citrifolia,DOM,20
1141,Tabernaemontana citrifolia,HAI,20
1141,Tabernaemontana citrifolia,LEE,17
1141,Tabernaemontana citrifolia,MXG,31
1141,Tabernaemontana citrifolia,MXT,34
1141,Tabernaemontana citrifolia,SWC,10
1141,Tabernaemontana citrifolia,TRT,20
1141,Tabernaemontana citrifolia,WIN,16
1145,Tabernaemontana corymbosa,BAN,81
1145,Tabernaemontana corymbosa,BOR,57
1145,Tabernaemontana corymbosa,CBD,79
1145,Tabernaemontana corymbosa,CHC,72
1145,Tabernaemontana corymbosa,CHH,38
1145,Tabernaemontana corymbosa,CHS,69
1145,Tabernaemontana corymbosa,LAO,62
1145,Tabernaemontana corymbosa,LSI,32
1145,Tabernaemontana corymbosa,MLY,80
1145,Tabernaemontana corymbosa,MYA,88
1145,Tabernaemontana corymbosa,SUM,54
1145,Tabernaemontana corymbosa,THA,98
1145,Tabernaemontana corymbosa,VIE,99
1150,Tabernaemontana dichotoma,MLY,80
1150,Tabernaemontana dichotoma,SRL,61
1151,Tabernaemontana divaricata,ASS,57
1151,Tabernaemontana divaricata,BAN,81
1151,Tabernaemontana divaricata,CBD,79
1151,Tabernaemontana divaricata,CHC,72
1151,Tabernaemontana divaricata,EHM,46
1151,Tabernaemontana divaricata,IND,78
1151,Tabernaemontana divaricata,LAO,62
1151,Tabernaemontana divaricata,MYA,88
1151,Tabernaemontana divaricata,NEP,41
1151,Tabernaemontana divaricata,THA,98
1151,Tabernaemontana divaricata,VIE,99
1151,Tabernaemontana divaricata,WHM,30
1152,Tabernaemontana donnell-smithii,BLZ,26
1152,Tabernaemontana donnell-smithii,COS,35
1152,Tabernaemontana donnell-smithii,ELS,24
1152,Tabernaemontana donnell-smithii,GUA,32
1152,Tabernaemontana donnell-smithii,HON,26
1152,Tabernaemontana donnell-smithii,MXC,26
1152,Tabernaemontana donnell-smithii,MXE,31
1152,Tabernaemontana donnell-smithii,MXG,31
1152,Tabernaemontana donnell-smithii,MXS,35
1152,Tabernaemontana donnell-smithii,MXT,34
1152,Tabernaemontana donnell-smithii,NIC,31
1152,Tabernaemontana donnell-smithii,PAN,35
1154,Tabernaemontana elegans,KEN,31
1154,Tabernaemontana elegans,MLW,25
1154,Tabernaemontana elegans,MOZ,28
1154,Tabernaemontana elegans,NAT,15
1154,Tabernaemontana elegans,SOM,16
1154,Tabernaemontana elegans,SWZ,13
1154,Tabernaemontana elegans,TAN,38
1154,Tabernaemontana elegans,TVL,20
1154,Tabernaemontana elegans,ZIM,20
1168,Tabernaemontana longipes,CLM,47
1168,Tabernaemontana longipes,COS,35
1168,Tabernaemontana longipes,ECU,34
1168,Tabernaemontana longipes,NIC,31
1168,Tabernaemontana longipes,PAN,35
1168,Tabernaemontana longipes,VEN,41
1177,Tabernaemontana pandacaqui,BOR,57
1177,Tabernaemontana pandacaqui,CHC,72
1177,Tabernaemontana pandacaqui,CHS,69
1177,Tabernaemontana pandacaqui,FIJ,10
1177,Tabernaemontana pandacaqui,JAW,60
1177,Tabernaemontana pandacaqui,LSI,32
1177,Tabernaemontana pandacaqui,MLY,80
1177,Tabernaemontana pandacaqui,MOL,28
1177,Tabernaemontana pandacaqui,MRN,5
1177,Tabernaemontana pandacaqui,NSW,6
1177,Tabernaemontana pandacaqui,NTA,20
1177,Tabernaemontana pandacaqui,NWC,10
1177,Tabernaemontana pandacaqui,NWG,36
1177,Tabernaemontana pandacaqui,PHI,48
1177,Tabernaemontana pandacaqui,QLD,26
1177,Tabernaemontana pandacaqui,SAM,8
1177,Tabernaemontana pandacaqui,SCI,5
1177,Tabernaemontana pandacaqui,SUL,37
1177,Tabernaemontana pandacaqui,TAI,34
1177,Tabernaemontana pandacaqui,THA,98
1177,Tabernaemontana pandacaqui,TON,8
1177,Tabernaemontana pandacaqui,TUA,3
1177,Tabernaemontana pandacaqui,VAN,12
1177,Tabernaemontana pandacaqui,WAU,12
1178,Tabernaemontana pauciflora,BOR,57
1178,Tabernaemontana pauciflora,CBD,79
1178,Tabernaemontana pauciflora,JAW,60
1178,Tabernaemontana pauciflora,MLY,80
1178,Tabernaemontana pauciflora,MYA,88
1178,Tabernaemontana pauciflora,SUM,54
1178,Tabernaemontana pauciflora,THA,98
1178,Tabernaemontana pauciflora,VIE,99
1179,Tabernaemontana peduncularis,CBD,79
1179,Tabernaemontana peduncularis,MLY,80
1179,Tabernaemontana peduncularis,MYA,88
1179,Tabernaemontana peduncularis,THA,98
1179,Tabernaemontana peduncularis,VIE,99
1192,Tabernaemontana sphaerocarpa,JAW,60
1192,Tabernaemontana sphaerocarpa,LSI,32
1192,Tabernaemontana sphaerocarpa,MOL,28
1192,Tabernaemontana sphaerocarpa,SUL,37
1196,Tabernaemontana tomentosa,MXC,26
1196,Tabernaemontana tomentosa,MXE,31
1196,Tabernaemontana tomentosa,MXN,24
1196,Tabernaemontana tomentosa,MXS,35
1200,Tabernanthe iboga,ANG,28
1200,Tabernanthe iboga,CAB,20
1200,Tabernanthe iboga,CAF,37
1200,Tabernanthe iboga,CMN,41
1200,Tabernanthe iboga,CON,35
1200,Tabernanthe iboga,GAB,32
1200,Tabernanthe iboga,ZAI,47
1201,Tamilnadia uliginosa,ASS,57
1201,Tamilnadia uliginosa,BAN,81
1201,Tamilnadia uliginosa,CBD,79
1201,Tamilnadia uliginosa,EHM,46
1201,Tamilnadia uliginosa,IND,78
1201,Tamilnadia uliginosa,LAO,62
1201,Tamilnadia uliginosa,NEP,41
1201,Tamilnadia uliginosa,SRL,61
1201,Tamilnadia uliginosa,THA,98
1201,Tamilnadia uliginosa,VIE,99
1202,Tarenna asiatica,AND,44
1202,Tarenna asiatica,BAN,81
1202,Tarenna asiatica,BOR,57
1202,Tarenna asiatica,IND,78
1202,Tarenna asiatica,LAO,62
1202,Tarenna asiatica,NNS,20
1202,Tarenna asiatica,SRL,61
1202,Tarenna asiatica,TAI,34
1202,Tarenna asiatica,THA,98
1202,Tarenna asiatica,VIE,99
1209,Thevetia ahouai,BLZ,26
1209,Thevetia ahouai,CLM,47
1209,Thevetia ahouai,COS,35
1209,Thevetia ahouai,CUB,24
1209,Thevetia ahouai,ELS,24
1209,Thevetia ahouai,GUA,32
1209,Thevetia ahouai,HON,26
1209,Thevetia ahouai,MXC,26
1209,Thevetia ahouai,MXE,31
1209,Thevetia ahouai,MXG,31
1209,Thevetia ahouai,MXS,35
1209,Thevetia ahouai,MXT,34
1209,Thevetia ahouai,NIC,31
1209,Thevetia ahouai,PAN,35
1209,Thevetia ahouai,VEN,41
1212,Timonius timon,BIS,13
1212,Timonius timon,JAW,60
1212,Timonius timon,LSI,32
1212,Timonius timon,MOL,28
1212,Timonius timon,NTA,20
1212,Timonius timon,NWG,36
1212,Timonius timon,QLD,26
1212,Timonius timon,SOL,17
1212,Timonius timon,SUL,37
1212,Timonius timon,WAU,12
1216,Trachelospermum asiaticum,ASS,57
1216,Trachelospermum asiaticum,BAN,81
1216,Trachelospermum asiaticum,BOR,57
1216,Trachelospermum asiaticum,CHC,72
1216,Trachelospermum asiaticum,CHH,38
1216,Trachelospermum asiaticum,CHS,69
1216,Trachelospermum asiaticum,CHT,14
1216,Trachelospermum asiaticum,IND,78
1216,Trachelospermum asiaticum,JAP,19
1216,Trachelospermum asiaticum,KOR,18
1216,Trachelospermum asiaticum,LAO,62
1216,Trachelospermum asiaticum,MLY,80
1216,Trachelospermum asiaticum,MYA,88
1216,Trachelospermum asiaticum,NNS,20
1216,Trachelospermum asiaticum,OGA,4
1216,Trachelospermum asiaticum,TAI,34
1216,Trachelospermum asiaticum,THA,98
1216,Trachelospermum asiaticum,VIE,99
1218,Trachelospermum jasminoides,CHC,72
1218,Trachelospermum jasminoides,CHH,38
1218,Trachelospermum jasminoides,CHN,17
1218,Trachelospermum jasminoides,CHS,69
1218,Trachelospermum jasminoides,CHT,14
1218,Trachelospermum jasminoides,JAP,19
1218,Trachelospermum jasminoides,KOR,18
1218,Trachelospermum jasminoides,TAI,34
1218,Trachelospermum jasminoides,VIE,99
1219,Trachelospermum lucidum,ASS,57
1219,Trachelospermum lucidum,CHC,72
1219,Trachelospermum lucidum,CHS,69
1219,Trachelospermum lucidum,CHT,14
1219,Trachelospermum lucidum,EHM,46
1219,Trachelospermum lucidum,LAO,62
1219,Trachelospermum lucidum,NEP,41
1219,Trachelospermum lucidum,PAK,24
1219,Trachelospermum lucidum,TAI,34
1219,Trachelospermum lucidum,THA,98
1219,Trachelospermum lucidum,VIE,99
1219,Trachelospermum lucidum,WHM,30
1225,Uncaria acida,BAN,81
1225,Uncaria acida,BOR,57
1225,Uncaria acida,JAW,60
1225,Uncaria acida,LSI,32
1225,Uncaria acida,MLY,80
1225,Uncaria acida,MYA,88
1225,Uncaria acida,NWG,36
1225,Uncaria acida,PHI,48
1225,Uncaria acida,SUL,37
1225,Uncaria acida,SUM,54
1225,Uncaria acida,THA,98
1225,Uncaria acida,VIE,99
1232,Uncaria cordata,AND,44
1232,Uncaria cordata,BAN,81
1232,Uncaria cordata,BOR,57
1232,Uncaria cordata,CBD,79
1232,Uncaria cordata,JAW,60
1232,Uncaria cordata,LAO,62
1232,Uncaria cordata,LSI,32
1232,Uncaria cordata,MLY,80
1232,Uncaria cordata,MOL,28
1232,Uncaria cordata,MYA,88
1232,Uncaria cordata,NCB,34
1232,Uncaria cordata,NWG,36
1232,Uncaria cordata,PHI,48
1232,Uncaria cordata,QLD,26
1232,Uncaria cordata,SUL,37
1232,Uncaria cordata,SUM,54
1232,Uncaria cordata,THA,98
1232,Uncaria cordata,VIE,99
1233,Uncaria elliptica,BOR,57
1233,Uncaria elliptica,CBD,79
1233,Uncaria elliptica,JAW,60
1233,Uncaria elliptica,MLY,80
1233,Uncaria elliptica,MYA,88
1233,Uncaria elliptica,SRL,61
1233,Uncaria elliptica,SUM,54
1233,Uncaria elliptica,THA,98
1234,Uncaria gambir,BOR,57
1234,Uncaria gambir,JAW,60
1234,Uncaria gambir,MLY,80
1234,Uncaria gambir,SUM,54
1235,Uncaria guianensis,BOL,41
1235,Uncaria guianensis,BZC,31
1235,Uncaria guianensis,BZE,33
1235,Uncaria guianensis,BZN,43
1235,Uncaria guianensis,CLM,47
1235,Uncaria guianensis,ECU,34
1235,Uncaria guianensis,FRG,29
1235,Uncaria guianensis,GUY,32
1235,Uncaria guianensis,PAR,23
1235,Uncaria guianensis,PER,43
1235,Uncaria guianensis,SUR,26
1235,Uncaria guianensis,TRT,20
1235,Uncaria guianensis,VEN,41
1237,Uncaria homomalla,ASS,57
1237,Uncaria homomalla,BAN,81
1237,Uncaria homomalla,CBD,79
1237,Uncaria homomalla,CHC,72
1237,Uncaria homomalla,CHS,69
1237,Uncaria homomalla,LAO,62
1237,Uncaria homomalla,MLY,80
1237,Uncaria homomalla,MYA,88
1237,Uncaria homomalla,SUM,54
1237,Uncaria homomalla,THA,98
1237,Uncaria homomalla,VIE,99
1240,Uncaria lanosa,AND,44
1240,Uncaria lanosa,BIS,13
1240,Uncaria lanosa,BOR,57
1240,Uncaria lanosa,CBD,79
1240,Uncaria lanosa,CRL,9
1240,Uncaria lanosa,JAW,60
1240,Uncaria lanosa,LSI,32
1240,Uncaria lanosa,MLY,80
1240,Uncaria lanosa,MOL,28
1240,Uncaria lanosa,MYA,88
1240,Uncaria lanosa,NCB,34
1240,Uncaria lanosa,NWG,36
1240,Uncaria lanosa,PHI,48
1240,Uncaria lanosa,QLD,26
1240,Uncaria lanosa,SOL,17
1240,Uncaria lanosa,SUL,37
1240,Uncaria lanosa,SUM,54
1240,Uncaria lanosa,TAI,34
1240,Uncaria lanosa,THA,98
1240,Uncaria lanosa,VIE,99
1241,Uncaria longiflora,BOR,57
1241,Uncaria longiflora,MLY,80
1241,Uncaria longiflora,MOL,28
1241,Uncaria longiflora,NWG,36
1241,Uncaria longiflora,PHI,48
1241,Uncaria longiflora,SUL,37
1241,Uncaria longiflora,SUM,54
1241,Uncaria longiflora,THA,98
1244,Uncaria perrottetii,BOR,57
1244,Uncaria perrottetii,PHI,48
1245,Uncaria rhynchophylla,CHC,72
1245,Uncaria rhynchophylla,CHS,69
1245,Uncaria rhynchophylla,JAP,19
1245,Uncaria rhynchophylla,TAI,34
1245,Uncaria rhynchophylla,VIE,99
1248,Uncaria sinensis,CHC,72
1248,Uncaria sinensis,CHN,17
1248,Uncaria sinensis,CHS,69
1248,Uncaria sinensis,VIE,99
1252,Urceola laevigata,AND,44
1252,Urceola laevigata,BAN,81
1252,Urceola laevigata,BOR,57
1252,Urceola laevigata,CBD,79
1252,Urceola laevigata,CHC,72
1252,Urceola laevigata,CHS,69
1252,Urceola laevigata,JAW,60
1252,Urceola laevigata,LAO,62
1252,Urceola laevigata,LSI,32
1252,Urceola laevigata,MLY,80
1252,Urceola laevigata,MYA,88
1252,Urceola laevigata,NCB,34
1252,Urceola laevigata,PHI,48
1252,Urceola laevigata,SUL,37
1252,Urceola laevigata,SUM,54
1252,Urceola laevigata,THA,98
1252,Urceola laevigata,VIE,99
1253,Urceola micrantha,ASS,57
1253,Urceola micrantha,BAN,81
1253,Urceola micrantha,CBD,79
1253,Urceola micrantha,CHC,72
1253,Urceola micrantha,CHH,38
1253,Urceola micrantha,CHS,69
1253,Urceola micrantha,CHT,14
1253,Urceola micrantha,EHM,46
1253,Urceola micrantha,LAO,62
1253,Urceola micrantha,MLY,80
1253,Urceola micrantha,MYA,88
1253,Urceola micrantha,NNS,20
1253,Urceola micrantha,TAI,34
1253,Urceola micrantha,THA,98
1253,Urceola micrantha,VIE,99
1256,Vallaris solanacea,ASS,57
1256,Vallaris solanacea,BAN,81
1256,Vallaris solanacea,CBD,79
1256,Vallaris solanacea,CHH,38
1256,Vallaris solanacea,EHM,46
1256,Vallaris solanacea,IND,78
1256,Vallaris solanacea,LAO,62
1256,Vallaris solanacea,MYA,88
1256,Vallaris solanacea,NEP,41
1256,Vallaris solanacea,PAK,24
1256,Vallaris solanacea,SRL,61
1256,Vallaris solanacea,THA,98
1256,Vallaris solanacea,VIE,99
1256,Vallaris solanacea,WHM,30
1258,Vallesia glabra,AGE,14
1258,Vallesia glabra,AGW,4
1258,Vallesia glabra,BOL,41
1258,Vallesia glabra,BZN,43
1258,Vallesia glabra,CLM,47
1258,Vallesia glabra,MXE,31
1258,Vallesia glabra,MXG,31
1258,Vallesia glabra,MXN,24
1258,Vallesia glabra,MXS,35
1258,Vallesia glabra,PAR,23
1258,Vallesia glabra,PER,43
1262,Vinca difformis,ALG,13
1262,Vinca difformis,AZO,3
1262,Vinca difformis,BAL,6
1262,Vinca difformis,COR,10
1262,Vinca difformis,FRA,13
1262,Vinca difformis,ITA,16
1262,Vinca difformis,MOR,10
1262,Vinca difformis,POR,10
1262,Vinca difformis,SAR,10
1262,Vinca difformis,SPA,12
1262,Vinca difformis,TUN,8
1264,Vinca herbacea,AUT,9
1264,Vinca herbacea,BUL,13
1264,Vinca herbacea,CZE,9
1264,Vinca herbacea,EAI,10
1264,Vinca herbacea,GER,9
1264,Vinca herbacea,HUN,9
1264,Vinca herbacea,IRN,14
1264,Vinca herbacea,IRQ,9
1264,Vinca herbacea,KRY,12
1264,Vinca herbacea,LBS,11
1264,Vinca herbacea,NCS,12
1264,Vinca herbacea,PAL,13
1264,Vinca herbacea,ROM,11
1264,Vinca herbacea,RUC,10
1264,Vinca herbacea,RUS,10
1264,Vinca herbacea,TCS,11
1264,Vinca herbacea,TUE,13
1264,Vinca herbacea,TUR,14
1264,Vinca herbacea,UKR,12
1264,Vinca herbacea,YUG,15
1265,Vinca major,ALB,13
1265,Vinca major,BUL,13
1265,Vinca major,EAI,10
1265,Vinca major,FRA,13
1265,Vinca major,ITA,16
1265,Vinca major,KRI,6
1265,Vinca major,LBS,11
1265,Vinca major,NCS,12
1265,Vinca major,SAR,10
1265,Vinca major,SIC,12
1265,Vinca major,TCS,11
1265,Vinca major,TUR,14
1265,Vinca major,YUG,15
1266,Vinca minor,AUT,9
1266,Vinca minor,BGM,8
1266,Vinca minor,BLR,8
1266,Vinca minor,BUL,13
1266,Vinca minor,COR,10
1266,Vinca minor,CZE,9
1266,Vinca minor,FRA,13
1266,Vinca minor,GER,9
1266,Vinca minor,HUN,9
1266,Vinca minor,ITA,16
1266,Vinca minor,KRY,12
1266,Vinca minor,NCS,12
1266,Vinca minor,NET,8
1266,Vinca minor,POL,8
1266,Vinca minor,ROM,11
1266,Vinca minor,SIC,12
1266,Vinca minor,SPA,12
1266,Vinca minor,SWI,9
1266,Vinca minor,TCS,11
1266,Vinca minor,UKR,12
1266,Vinca minor,YUG,15
1269,Vincetoxicum atratum,AMU,4
1269,Vincetoxicum atratum,CHC,72
1269,Vincetoxicum atratum,CHI,9
1269,Vincetoxicum atratum,CHM,8
1269,Vincetoxicum atratum,CHN,17
1269,Vincetoxicum atratum,CHS,69
1269,Vincetoxicum atratum,JAP,19
1269,Vincetoxicum atratum,KHA,5
1269,Vincetoxicum atratum,KOR,18
1269,Vincetoxicum atratum,PRM,8
1273,Vincetoxicum glaucescens,CHC,72
1273,Vincetoxicum glaucescens,CHS,69
1275,Vincetoxicum hirsutum,ASS,57
1275,Vincetoxicum hirsutum,BAN,81
1275,Vincetoxicum hirsutum,CBD,79
1275,Vincetoxicum hirsutum,CHC,72
1275,Vincetoxicum hirsutum,CHH,38
1275,Vincetoxicum hirsutum,CHS,69
1275,Vincetoxicum hirsutum,EHM,46
1275,Vincetoxicum hirsutum,IND,78
1275,Vincetoxicum hirsutum,JAW,60
1275,Vincetoxicum hirsutum,MLY,80
1275,Vincetoxicum hirsutum,MYA,88
1275,Vincetoxicum hirsutum,NEP,41
1275,Vincetoxicum hirsutum,PAK,24
1275,Vincetoxicum hirsutum,TAI,34
1275,Vincetoxicum hirsutum,THA,98
1275,Vincetoxicum hirsutum,VIE,99
1275,Vincetoxicum hirsutum,WHM,30
1276,Vincetoxicum hirundinaria,ALB,13
1276,Vincetoxicum hirundinaria,ALG,13
1276,Vincetoxicum hirundinaria,AUT,9
1276,Vincetoxicum hirundinaria,BAL,6
1276,Vincetoxicum hirundinaria,BGM,8
1276,Vincetoxicum hirundinaria,BLR,8
1276,Vincetoxicum hirundinaria,BLT,7
1276,Vincetoxicum hirundinaria,BUL,13
1276,Vincetoxicum hirundinaria,COR,10
1276,Vincetoxicum hirundinaria,CZE,9
1276,Vincetoxicum hirundinaria,DEN,6
1276,Vincetoxicum hirundinaria,FIN,7
1276,Vincetoxicum hirundinaria,FRA,13
1276,Vincetoxicum hirundinaria,GER,9
1276,Vincetoxicum hirundinaria,GRC,12
1276,Vincetoxicum hirundinaria,HUN,9
1276,Vincetoxicum hirundinaria,ITA,16
1276,Vincetoxicum hirundinaria,KAZ,6
1276,Vincetoxicum hirundinaria,KRY,12
1276,Vincetoxicum hirundinaria,MOR,10
1276,Vincetoxicum hirundinaria,NCS,12
1276,Vincetoxicum hirundinaria,NET,8
1276,Vincetoxicum hirundinaria,NOR,7
1276,Vincetoxicum hirundinaria,POL,8
1276,Vincetoxicum hirundinaria,POR,10
1276,Vincetoxicum hirundinaria,ROM,11
1276,Vincetoxicum hirundinaria,RUC,10
1276,Vincetoxicum hirundinaria,RUE,8
1276,Vincetoxicum hirundinaria,RUS,10
1276,Vincetoxicum hirundinaria,SAR,10
1276,Vincetoxicum hirundinaria,SPA,12
1276,Vincetoxicum hirundinaria,SWE,7
1276,Vincetoxicum hirundinaria,SWI,9
1276,Vincetoxicum hirundinaria,TUE,13
1276,Vincetoxicum hirundinaria,TUR,14
1276,Vincetoxicum hirundinaria,UKR,12
1276,Vincetoxicum hirundinaria,WSB,9
1276,Vincetoxicum hirundinaria,YUG,15
1277,Vincetoxicum indicum,AND,44
1277,Vincetoxicum indicum,ASS,57
1277,Vincetoxicum indicum,BAN,81
1277,Vincetoxicum indicum,BOR,57
1277,Vincetoxicum indicum,CBD,79
1277,Vincetoxicum indicum,IND,78
1277,Vincetoxicum indicum,LAO,62
1277,Vincetoxicum indicum,LDV,11
1277,Vincetoxicum indicum,MLY,80
1277,Vincetoxicum indicum,MYA,88
1277,Vincetoxicum indicum,NCB,34
1277,Vincetoxicum indicum,SRL,61
1277,Vincetoxicum indicum,SUM,54
1277,Vincetoxicum indicum,THA,98
1277,Vincetoxicum indicum,VIE,99
1278,Vincetoxicum japonicum,JAP,19
1278,Vincetoxicum japonicum,KOR,18
1281,Vincetoxicum mukdenense,AMU,4
1281,Vincetoxicum mukdenense,BRY,7
1281,Vincetoxicum mukdenense,CHC,72
1281,Vincetoxicum mukdenense,CHI,9
1281,Vincetoxicum mukdenense,CHM,8
1281,Vincetoxicum mukdenense,CHN,17
1281,Vincetoxicum mukdenense,CHS,69
1281,Vincetoxicum mukdenense,CTA,4
1281,Vincetoxicum mukdenense,JAP,19
1281,Vincetoxicum mukdenense,KHA,5
1281,Vincetoxicum mukdenense,KOR,18
1281,Vincetoxicum mukdenense,MON,6
1281,Vincetoxicum mukdenense,NNS,20
1281,Vincetoxicum mukdenense,PRM,8
1281,Vincetoxicum mukdenense,TAI,34
1287,Vincetoxicum spirale,ERI,11
1287,Vincetoxicum spirale,YEM,12
1288,Vincetoxicum stauntonii,CHC,72
1288,Vincetoxicum stauntonii,CHN,17
1288,Vincetoxicum stauntonii,CHS,69
1288,Vincetoxicum stauntonii,VIE,99
1299,Wendlandia tinctoria,ASS,57
1299,Wendlandia tinctoria,BAN,81
1299,Wendlandia tinctoria,CBD,79
1299,Wendlandia tinctoria,CHC,72
1299,Wendlandia tinctoria,CHS,69
