,Assigned_group,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty acids_count,mean_identified_as_Fatty acids,expected_total_mean_for_Fatty acids,weigthing_factor_for_Fatty acids,norm_mean_identified_as_Fatty acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino acids and Peptides_count,mean_identified_as_Amino acids and Peptides,expected_total_mean_for_Amino acids and Peptides,weigthing_factor_for_Amino acids and Peptides,norm_mean_identified_as_Amino acids and Peptides,identified_Shikimates and Phenylpropanoids_count,mean_identified_as_Shikimates and Phenylpropanoids,expected_total_mean_for_Shikimates and Phenylpropanoids,weigthing_factor_for_Shikimates and Phenylpropanoids,norm_mean_identified_as_Shikimates and Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids,number_of_apparent_categories,binary_identified_as_Terpenoids,binary_identified_as_Fatty acids,binary_identified_as_Polyketides,binary_identified_as_Carbohydrates,binary_identified_as_Amino acids and Peptides,binary_identified_as_Shikimates and Phenylpropanoids,binary_identified_as_Alkaloids
226,BAH,255,166,0.6509803921568628,0.40488565488565487,0.9999999999377585,0.6509803921415455,5,0.0196078431372549,0.03299749453595607,0.9999999999377585,0.019607843138088294,1,0.00392156862745098,0.08793112639266486,0.9999999999377585,0.003921568632679865,2,0.00784313725490196,0.015761323453631147,0.9999999999377585,0.0078431372553948,3,0.011764705882352941,0.012998205305897613,0.9999999999377585,0.011764705882429716,46,0.1803921568627451,0.18286777902162518,0.9999999999377585,0.1803921568628992,32,0.12549019607843137,0.2625584164045702,0.9999999999377585,0.1254901960869627,7,1,1,1,1,1,1,1
227,CAY,236,162,0.6864406779661016,0.40488565488565487,0.9999999995838602,0.6864406778489354,5,0.0211864406779661,0.03299749453595607,0.9999999995838602,0.021186440682881152,8,0.03389830508474576,0.08793112639266486,0.9999999995838602,0.03389830510723097,2,0.00847457627118644,0.015761323453631147,0.9999999995838602,0.008474576274218746,3,0.012711864406779662,0.012998205305897613,0.9999999995838602,0.01271186440689882,41,0.17372881355932204,0.18286777902162518,0.9999999995838602,0.17372881356312514,15,0.0635593220338983,0.2625584164045702,0.9999999995838602,0.06355932211670974,7,1,1,1,1,1,1,1
228,DOM,383,215,0.5613577023498695,0.40488565488565487,0.9999999999999998,0.5613577023498695,7,0.018276762402088774,0.03299749453595607,0.9999999999999998,0.018276762402088777,13,0.033942558746736295,0.08793112639266486,0.9999999999999998,0.03394255874673631,3,0.007832898172323759,0.015761323453631147,0.9999999999999998,0.00783289817232376,3,0.007832898172323759,0.012998205305897613,0.9999999999999998,0.00783289817232376,55,0.14360313315926893,0.18286777902162518,0.9999999999999998,0.14360313315926893,87,0.22715404699738903,0.2625584164045702,0.9999999999999998,0.22715404699738903,7,1,1,1,1,1,1,1
229,GAL,128,99,0.7734375,0.40488565488565487,0.9999796009127201,0.7734299818787442,2,0.015625,0.03299749453595607,0.9999796009127201,0.01562535438303231,0,0.0,0.08793112639266486,0.9999796009127201,1.7937147219047506e-06,2,0.015625,0.015761323453631147,0.9999796009127201,0.015625002780874028,3,0.0234375,0.012998205305897613,0.9999796009127201,0.023437287047916394,19,0.1484375,0.18286777902162518,0.9999796009127201,0.1484382023462668,3,0.0234375,0.2625584164045702,0.9999796009127201,0.023442377848444187,6,1,1,0,1,1,1,1
230,HAI,406,208,0.5123152709359606,0.40488565488565487,1.0,0.5123152709359606,23,0.05665024630541872,0.03299749453595607,1.0,0.05665024630541872,16,0.03940886699507389,0.08793112639266486,1.0,0.03940886699507389,3,0.007389162561576354,0.015761323453631147,1.0,0.007389162561576354,3,0.007389162561576354,0.012998205305897613,1.0,0.007389162561576354,59,0.14532019704433496,0.18286777902162518,1.0,0.14532019704433496,94,0.2315270935960591,0.2625584164045702,1.0,0.2315270935960591,7,1,1,1,1,1,1,1
231,JAM,329,176,0.5349544072948328,0.40488565488565487,0.999999999999962,0.5349544072948278,24,0.0729483282674772,0.03299749453595607,0.999999999999962,0.07294832826747567,14,0.0425531914893617,0.08793112639266486,0.999999999999962,0.04255319148936342,2,0.0060790273556231,0.015761323453631147,0.999999999999962,0.006079027355623468,3,0.00911854103343465,0.012998205305897613,0.999999999999962,0.009118541033434797,52,0.1580547112462006,0.18286777902162518,0.999999999999962,0.15805471124620155,58,0.1762917933130699,0.2625584164045702,0.999999999999962,0.17629179331307318,7,1,1,1,1,1,1,1
232,LEE,350,175,0.5,0.40488565488565487,0.9999999999999953,0.49999999999999956,20,0.05714285714285714,0.03299749453595607,0.9999999999999953,0.05714285714285703,13,0.037142857142857144,0.08793112639266486,0.9999999999999953,0.03714285714285738,3,0.008571428571428572,0.015761323453631147,0.9999999999999953,0.008571428571428605,3,0.008571428571428572,0.012998205305897613,0.9999999999999953,0.008571428571428593,50,0.14285714285714285,0.18286777902162518,0.9999999999999953,0.14285714285714304,86,0.24571428571428572,0.2625584164045702,0.9999999999999953,0.2457142857142858,7,1,1,1,1,1,1,1
233,NLA,171,114,0.6666666666666666,0.40488565488565487,0.9999997232082107,0.6666665942078319,18,0.10526315789473684,0.03299749453595607,0.9999997232082107,0.10526313789219457,4,0.023391812865497075,0.08793112639266486,0.9999997232082107,0.023391830729449142,2,0.011695906432748537,0.015761323453631147,0.9999997232082107,0.011695907558022588,3,0.017543859649122806,0.012998205305897613,0.9999997232082107,0.017543858390923008,27,0.15789473684210525,0.18286777902162518,0.9999997232082107,0.1578947437544383,3,0.017543859649122806,0.2625584164045702,0.9999997232082107,0.017543927467140365,7,1,1,1,1,1,1,1
234,PUE,354,215,0.6073446327683616,0.40488565488565487,0.9999999999999969,0.6073446327683609,21,0.059322033898305086,0.03299749453595607,0.9999999999999969,0.059322033898305,14,0.03954802259887006,0.08793112639266486,0.9999999999999969,0.039548022598870206,3,0.00847457627118644,0.015761323453631147,0.9999999999999969,0.008474576271186463,3,0.00847457627118644,0.012998205305897613,0.9999999999999969,0.008474576271186455,54,0.15254237288135594,0.18286777902162518,0.9999999999999969,0.15254237288135603,44,0.12429378531073447,0.2625584164045702,0.9999999999999969,0.1242937853107349,7,1,1,1,1,1,1,1
235,TCI,213,155,0.7276995305164319,0.40488565488565487,0.9999999958493464,0.7276995291765433,5,0.023474178403755867,0.03299749453595607,0.9999999958493464,0.023474178443283852,1,0.004694835680751174,0.08793112639266486,0.9999999958493464,0.004694836026236183,2,0.009389671361502348,0.015761323453631147,0.9999999958493464,0.00938967138794887,3,0.014084507042253521,0.012998205305897613,0.9999999958493464,0.01408450703774466,40,0.18779342723004694,0.18286777902162518,0.9999999958493464,0.1877934272096023,7,0.03286384976525822,0.2625584164045702,0.9999999958493464,0.0328638507186408,7,1,1,1,1,1,1,1
236,VNA,249,123,0.4939759036144578,0.40488565488565487,0.9999999998865887,0.49397590360435395,20,0.08032128514056225,0.03299749453595607,0.9999999998865887,0.0803212851351952,5,0.020080321285140562,0.08793112639266486,0.9999999998865887,0.020080321292835608,2,0.008032128514056224,0.015761323453631147,0.9999999998865887,0.0080321285149328,3,0.012048192771084338,0.012998205305897613,0.9999999998865887,0.01204819277119208,40,0.1606425702811245,0.18286777902162518,0.9999999998865887,0.1606425702836451,56,0.2248995983935743,0.2625584164045702,0.9999999998865887,0.22489959839784524,7,1,1,1,1,1,1,1
237,AGS,13,1,0.07692307692307693,0.40488565488565487,0.33181222783183395,0.29606366124642036,0,0.0,0.03299749453595607,0.33181222783183395,0.02204852236111172,8,0.6153846153846154,0.08793112639266486,0.33181222783183395,0.26294664365275766,0,0.0,0.015761323453631147,0.33181222783183395,0.010531523604903661,0,0.0,0.012998205305897613,0.33181222783183395,0.008685241845532161,4,0.3076923076923077,0.18286777902162518,0.33181222783183395,0.22428608396790298,0,0.0,0.2625584164045702,0.33181222783183395,0.17543832332137144,3,1,0,1,0,0,1,0
238,AGW,133,21,0.15789473684210525,0.40488565488565487,0.9999876272288255,0.1578977928042164,16,0.12030075187969924,0.03299749453595607,0.9999876272288255,0.12029967169647333,24,0.18045112781954886,0.08793112639266486,0.9999876272288255,0.18044998309074214,0,0.0,0.015761323453631147,0.9999876272288255,1.950112484989931e-07,0,0.0,0.012998205305897613,0.9999876272288255,1.6082381992898922e-07,21,0.15789473684210525,0.18286777902162518,0.9999876272288255,0.15789504582784167,51,0.38345864661654133,0.2625584164045702,0.9999876272288255,0.383457150745658,5,1,1,1,0,0,1,1
239,MDG,1322,416,0.3146747352496218,0.40488565488565487,1.0,0.3146747352496218,39,0.029500756429652043,0.03299749453595607,1.0,0.029500756429652043,14,0.01059001512859304,0.08793112639266486,1.0,0.01059001512859304,22,0.01664145234493192,0.015761323453631147,1.0,0.01664145234493192,20,0.015128593040847202,0.012998205305897613,1.0,0.015128593040847202,158,0.11951588502269289,0.18286777902162518,1.0,0.11951588502269289,653,0.4939485627836611,0.2625584164045702,1.0,0.4939485627836611,7,1,1,1,1,1,1,1
240,ALB,773,332,0.4294954721862872,0.40488565488565487,1.0,0.4294954721862872,9,0.01164294954721863,0.03299749453595607,1.0,0.01164294954721863,150,0.19404915912031048,0.08793112639266486,1.0,0.19404915912031048,18,0.02328589909443726,0.015761323453631147,1.0,0.02328589909443726,0,0.0,0.012998205305897613,1.0,0.0,214,0.276843467011643,0.18286777902162518,1.0,0.276843467011643,50,0.0646830530401035,0.2625584164045702,1.0,0.0646830530401035,6,1,1,1,1,0,1,1
241,ALG,545,334,0.6128440366972477,0.40488565488565487,1.0,0.6128440366972477,7,0.012844036697247707,0.03299749453595607,1.0,0.012844036697247707,60,0.11009174311926606,0.08793112639266486,1.0,0.11009174311926606,2,0.003669724770642202,0.015761323453631147,1.0,0.003669724770642202,0,0.0,0.012998205305897613,1.0,0.0,112,0.20550458715596331,0.18286777902162518,1.0,0.20550458715596331,30,0.05504587155963303,0.2625584164045702,1.0,0.05504587155963303,6,1,1,1,1,0,1,1
242,AUT,766,206,0.2689295039164491,0.40488565488565487,1.0,0.2689295039164491,6,0.007832898172323759,0.03299749453595607,1.0,0.007832898172323759,165,0.2154046997389034,0.08793112639266486,1.0,0.2154046997389034,34,0.044386422976501305,0.015761323453631147,1.0,0.044386422976501305,0,0.0,0.012998205305897613,1.0,0.0,260,0.3394255874673629,0.18286777902162518,1.0,0.3394255874673629,95,0.12402088772845953,0.2625584164045702,1.0,0.12402088772845953,6,1,1,1,1,0,1,1
243,BAL,282,150,0.5319148936170213,0.40488565488565487,0.9999999999958171,0.5319148936164899,3,0.010638297872340425,0.03299749453595607,0.9999999999958171,0.010638297872433951,38,0.1347517730496454,0.08793112639266486,0.9999999999958171,0.13475177304944955,2,0.0070921985815602835,0.015761323453631147,0.9999999999958171,0.007092198581596545,0,0.0,0.012998205305897613,0.9999999999958171,5.436988449514218e-14,60,0.2127659574468085,0.18286777902162518,0.9999999999958171,0.21276595744668345,29,0.10283687943262411,0.2625584164045702,0.9999999999958171,0.1028368794332922,6,1,1,1,1,0,1,1
244,BGM,383,102,0.26631853785900783,0.40488565488565487,0.9999999999999998,0.2663185378590079,1,0.0026109660574412533,0.03299749453595607,0.9999999999999998,0.0026109660574412602,89,0.23237597911227154,0.08793112639266486,0.9999999999999998,0.2323759791122715,17,0.044386422976501305,0.015761323453631147,0.9999999999999998,0.044386422976501305,0,0.0,0.012998205305897613,0.9999999999999998,2.8861813618824813e-18,124,0.3237597911227154,0.18286777902162518,0.9999999999999998,0.3237597911227154,50,0.13054830287206268,0.2625584164045702,0.9999999999999998,0.1305483028720627,6,1,1,1,1,0,1,1
245,COR,563,240,0.42628774422735344,0.40488565488565487,1.0,0.42628774422735344,8,0.014209591474245116,0.03299749453595607,1.0,0.014209591474245116,70,0.12433392539964476,0.08793112639266486,1.0,0.12433392539964476,11,0.019538188277087035,0.015761323453631147,1.0,0.019538188277087035,0,0.0,0.012998205305897613,1.0,0.0,156,0.27708703374777977,0.18286777902162518,1.0,0.27708703374777977,78,0.13854351687388988,0.2625584164045702,1.0,0.13854351687388988,6,1,1,1,1,0,1,1
246,CZE,560,155,0.2767857142857143,0.40488565488565487,1.0,0.2767857142857143,1,0.0017857142857142857,0.03299749453595607,1.0,0.0017857142857142857,126,0.225,0.08793112639266486,1.0,0.225,17,0.030357142857142857,0.015761323453631147,1.0,0.030357142857142857,0,0.0,0.012998205305897613,1.0,0.0,173,0.30892857142857144,0.18286777902162518,1.0,0.30892857142857144,88,0.15714285714285714,0.2625584164045702,1.0,0.15714285714285714,6,1,1,1,1,0,1,1
247,EAI,496,219,0.4415322580645161,0.40488565488565487,1.0,0.4415322580645161,4,0.008064516129032258,0.03299749453595607,1.0,0.008064516129032258,87,0.17540322580645162,0.08793112639266486,1.0,0.17540322580645162,1,0.0020161290322580645,0.015761323453631147,1.0,0.0020161290322580645,0,0.0,0.012998205305897613,1.0,0.0,107,0.2157258064516129,0.18286777902162518,1.0,0.2157258064516129,78,0.15725806451612903,0.2625584164045702,1.0,0.15725806451612903,6,1,1,1,1,0,1,1
248,FRA,906,295,0.32560706401766004,0.40488565488565487,1.0,0.32560706401766004,8,0.008830022075055188,0.03299749453595607,1.0,0.008830022075055188,160,0.17660044150110377,0.08793112639266486,1.0,0.17660044150110377,35,0.03863134657836645,0.015761323453631147,1.0,0.03863134657836645,0,0.0,0.012998205305897613,1.0,0.0,293,0.32339955849889623,0.18286777902162518,1.0,0.32339955849889623,115,0.12693156732891833,0.2625584164045702,1.0,0.12693156732891833,6,1,1,1,1,0,1,1
249,GER,723,183,0.25311203319502074,0.40488565488565487,1.0,0.25311203319502074,6,0.008298755186721992,0.03299749453595607,1.0,0.008298755186721992,153,0.21161825726141079,0.08793112639266486,1.0,0.21161825726141079,34,0.04702627939142462,0.015761323453631147,1.0,0.04702627939142462,0,0.0,0.012998205305897613,1.0,0.0,252,0.34854771784232363,0.18286777902162518,1.0,0.34854771784232363,95,0.1313969571230982,0.2625584164045702,1.0,0.1313969571230982,6,1,1,1,1,0,1,1
250,GRB,334,105,0.3143712574850299,0.40488565488565487,0.9999999999999769,0.314371257485032,1,0.0029940119760479044,0.03299749453595607,0.9999999999999769,0.0029940119760485974,89,0.26646706586826346,0.08793112639266486,0.9999999999999769,0.26646706586825936,16,0.04790419161676647,0.015761323453631147,0.9999999999999769,0.04790419161676573,0,0.0,0.012998205305897613,0.9999999999999769,3.0016286163577804e-16,120,0.3592814371257485,0.18286777902162518,0.9999999999999769,0.35928143712574445,3,0.008982035928143712,0.2625584164045702,0.9999999999999769,0.008982035928149567,6,1,1,1,1,0,1,1
251,HUN,418,122,0.291866028708134,0.40488565488565487,1.0,0.291866028708134,1,0.0023923444976076554,0.03299749453595607,1.0,0.0023923444976076554,84,0.20095693779904306,0.08793112639266486,1.0,0.20095693779904306,9,0.0215311004784689,0.015761323453631147,1.0,0.0215311004784689,0,0.0,0.012998205305897613,1.0,0.0,115,0.2751196172248804,0.18286777902162518,1.0,0.2751196172248804,87,0.20813397129186603,0.2625584164045702,1.0,0.20813397129186603,6,1,1,1,1,0,1,1
252,IRE,225,68,0.3022222222222222,0.40488565488565487,0.9999999987498471,0.30222222235056717,1,0.0044444444444444444,0.03299749453595607,0.9999999987498471,0.004444444480140122,64,0.28444444444444444,0.08793112639266486,0.9999999987498471,0.28444444419877274,8,0.035555555555555556,0.015761323453631147,0.9999999987498471,0.03555555553080974,0,0.0,0.012998205305897613,0.9999999987498471,1.6249743669494402e-11,81,0.36,0.18286777902162518,0.9999999987498471,0.3599999997785576,3,0.013333333333333334,0.2625584164045702,0.9999999987498471,0.013333333644902787,6,1,1,1,1,0,1,1
253,KRI,263,66,0.2509505703422053,0.40488565488565487,0.999999999972033,0.2509505703465104,2,0.0076045627376425855,0.03299749453595607,0.999999999972033,0.007604562738352749,78,0.2965779467680608,0.08793112639266486,0.999999999972033,0.2965779467622256,0,0.0,0.015761323453631147,0.999999999972033,4.407963353507128e-13,0,0.0,0.012998205305897613,0.999999999972033,3.635203148918223e-13,75,0.28517110266159695,0.18286777902162518,0.999999999972033,0.28517110265873585,42,0.1596958174904943,0.2625584164045702,0.999999999972033,0.15969581749337106,5,1,1,1,0,0,1,1
254,LBS,621,328,0.5281803542673108,0.40488565488565487,1.0,0.5281803542673108,8,0.01288244766505636,0.03299749453595607,1.0,0.01288244766505636,85,0.13687600644122383,0.08793112639266486,1.0,0.13687600644122383,1,0.001610305958132045,0.015761323453631147,1.0,0.001610305958132045,0,0.0,0.012998205305897613,1.0,0.0,113,0.1819645732689211,0.18286777902162518,1.0,0.1819645732689211,86,0.13848631239935588,0.2625584164045702,1.0,0.13848631239935588,6,1,1,1,1,0,1,1
255,MOR,497,283,0.5694164989939637,0.40488565488565487,1.0,0.5694164989939637,7,0.014084507042253521,0.03299749453595607,1.0,0.014084507042253521,63,0.1267605633802817,0.08793112639266486,1.0,0.1267605633802817,9,0.018108651911468814,0.015761323453631147,1.0,0.018108651911468814,0,0.0,0.012998205305897613,1.0,0.0,105,0.2112676056338028,0.18286777902162518,1.0,0.2112676056338028,30,0.060362173038229376,0.2625584164045702,1.0,0.060362173038229376,6,1,1,1,1,0,1,1
256,NET,383,102,0.26631853785900783,0.40488565488565487,0.9999999999999998,0.2663185378590079,1,0.0026109660574412533,0.03299749453595607,0.9999999999999998,0.0026109660574412602,89,0.23237597911227154,0.08793112639266486,0.9999999999999998,0.2323759791122715,17,0.044386422976501305,0.015761323453631147,0.9999999999999998,0.044386422976501305,0,0.0,0.012998205305897613,0.9999999999999998,2.8861813618824813e-18,124,0.3237597911227154,0.18286777902162518,0.9999999999999998,0.3237597911227154,50,0.13054830287206268,0.2625584164045702,0.9999999999999998,0.1305483028720627,6,1,1,1,1,0,1,1
257,POR,511,239,0.46771037181996084,0.40488565488565487,1.0,0.46771037181996084,8,0.015655577299412915,0.03299749453595607,1.0,0.015655577299412915,69,0.1350293542074364,0.08793112639266486,1.0,0.1350293542074364,10,0.019569471624266144,0.015761323453631147,1.0,0.019569471624266144,0,0.0,0.012998205305897613,1.0,0.0,149,0.29158512720156554,0.18286777902162518,1.0,0.29158512720156554,36,0.07045009784735812,0.2625584164045702,1.0,0.07045009784735812,6,1,1,1,1,0,1,1
258,SAR,542,238,0.43911439114391143,0.40488565488565487,1.0,0.43911439114391143,8,0.014760147601476014,0.03299749453595607,1.0,0.014760147601476014,67,0.12361623616236163,0.08793112639266486,1.0,0.12361623616236163,10,0.01845018450184502,0.015761323453631147,1.0,0.01845018450184502,0,0.0,0.012998205305897613,1.0,0.0,150,0.2767527675276753,0.18286777902162518,1.0,0.2767527675276753,69,0.12730627306273062,0.2625584164045702,1.0,0.12730627306273062,6,1,1,1,1,0,1,1
259,SIC,520,209,0.40192307692307694,0.40488565488565487,1.0,0.40192307692307694,4,0.007692307692307693,0.03299749453595607,1.0,0.007692307692307693,106,0.20384615384615384,0.08793112639266486,1.0,0.20384615384615384,2,0.0038461538461538464,0.015761323453631147,1.0,0.0038461538461538464,0,0.0,0.012998205305897613,1.0,0.0,114,0.21923076923076923,0.18286777902162518,1.0,0.21923076923076923,85,0.16346153846153846,0.2625584164045702,1.0,0.16346153846153846,6,1,1,1,1,0,1,1
260,SIN,287,165,0.5749128919860628,0.40488565488565487,0.9999999999974629,0.5749128919856313,4,0.013937282229965157,0.03299749453595607,0.9999999999974629,0.013937282230013514,51,0.17770034843205576,0.08793112639266486,0.9999999999974629,0.17770034843182803,0,0.0,0.015761323453631147,0.9999999999974629,3.998776460649489e-14,1,0.003484320557491289,0.012998205305897613,0.9999999999974629,0.0034843205575154266,58,0.20209059233449478,0.18286777902162518,0.9999999999974629,0.202090592334446,8,0.027874564459930314,0.2625584164045702,0.9999999999974629,0.027874564460525726,6,1,1,1,0,1,1,1
261,SPA,802,280,0.3491271820448878,0.40488565488565487,1.0,0.3491271820448878,8,0.00997506234413965,0.03299749453595607,1.0,0.00997506234413965,147,0.18329177057356608,0.08793112639266486,1.0,0.18329177057356608,36,0.04488778054862843,0.015761323453631147,1.0,0.04488778054862843,0,0.0,0.012998205305897613,1.0,0.0,251,0.31296758104738154,0.18286777902162518,1.0,0.31296758104738154,80,0.09975062344139651,0.2625584164045702,1.0,0.09975062344139651,6,1,1,1,1,0,1,1
262,SWI,703,186,0.26458036984352773,0.40488565488565487,1.0,0.26458036984352773,6,0.008534850640113799,0.03299749453595607,1.0,0.008534850640113799,158,0.22475106685633,0.08793112639266486,1.0,0.22475106685633,34,0.04836415362731152,0.015761323453631147,1.0,0.04836415362731152,0,0.0,0.012998205305897613,1.0,0.0,261,0.3712660028449502,0.18286777902162518,1.0,0.3712660028449502,58,0.08250355618776671,0.2625584164045702,1.0,0.08250355618776671,6,1,1,1,1,0,1,1
