,accepted_species,Assigned_group,Animal Richness,Bio1,number_of_species_in_group
776,Galium verum,IRQ,221.9553616430762,8.42700004577637,26
776,Galium verum,ITA,221.9553616430762,8.42700004577637,53
776,Galium verum,JAP,221.9553616430762,8.42700004577637,66
776,Galium verum,KAM,221.9553616430762,8.42700004577637,10
776,Galium verum,KAZ,221.9553616430762,8.42700004577637,37
776,Galium verum,KGZ,221.9553616430762,8.42700004577637,27
776,Galium verum,KOR,221.9553616430762,8.42700004577637,45
776,Galium verum,KRA,221.9553616430762,8.42700004577637,24
776,Galium verum,KRY,221.9553616430762,8.42700004577637,28
776,Galium verum,KUR,221.9553616430762,8.42700004577637,9
776,Galium verum,LBS,221.9553616430762,8.42700004577637,25
776,Galium verum,MON,221.9553616430762,8.42700004577637,29
776,Galium verum,MOR,221.9553616430762,8.42700004577637,25
776,Galium verum,NCS,221.9553616430762,8.42700004577637,32
776,Galium verum,NET,221.9553616430762,8.42700004577637,22
776,Galium verum,NOR,221.9553616430762,8.42700004577637,19
776,Galium verum,PAK,221.9553616430762,8.42700004577637,61
776,Galium verum,PAL,221.9553616430762,8.42700004577637,28
776,Galium verum,POL,221.9553616430762,8.42700004577637,29
776,Galium verum,POR,221.9553616430762,8.42700004577637,25
776,Galium verum,PRM,221.9553616430762,8.42700004577637,22
776,Galium verum,ROM,221.9553616430762,8.42700004577637,43
776,Galium verum,RUC,221.9553616430762,8.42700004577637,22
776,Galium verum,RUE,221.9553616430762,8.42700004577637,25
776,Galium verum,RUN,221.9553616430762,8.42700004577637,24
776,Galium verum,RUS,221.9553616430762,8.42700004577637,26
776,Galium verum,RUW,221.9553616430762,8.42700004577637,20
776,Galium verum,SAK,221.9553616430762,8.42700004577637,8
776,Galium verum,SAR,221.9553616430762,8.42700004577637,22
776,Galium verum,SIC,221.9553616430762,8.42700004577637,23
776,Galium verum,SPA,221.9553616430762,8.42700004577637,40
776,Galium verum,SWE,221.9553616430762,8.42700004577637,18
776,Galium verum,SWI,221.9553616430762,8.42700004577637,42
776,Galium verum,TAS,221.9553616430762,8.42700004577637,2
776,Galium verum,TCS,221.9553616430762,8.42700004577637,37
776,Galium verum,TKM,221.9553616430762,8.42700004577637,17
776,Galium verum,TUE,221.9553616430762,8.42700004577637,26
776,Galium verum,TUN,221.9553616430762,8.42700004577637,18
776,Galium verum,TUR,221.9553616430762,8.42700004577637,47
776,Galium verum,TVA,221.9553616430762,8.42700004577637,18
776,Galium verum,UKR,221.9553616430762,8.42700004577637,39
776,Galium verum,UZB,221.9553616430762,8.42700004577637,24
776,Galium verum,WHM,221.9553616430762,8.42700004577637,82
776,Galium verum,WSB,221.9553616430762,8.42700004577637,32
776,Galium verum,YAK,221.9553616430762,8.42700004577637,16
776,Galium verum,YUG,221.9553616430762,8.42700004577637,53
777,Galium rubioides,ALT,242.6736767678164,6.22149991989136,29
777,Galium rubioides,AMU,242.6736767678164,6.22149991989136,16
777,Galium rubioides,AUT,242.6736767678164,6.22149991989136,44
777,Galium rubioides,BLR,242.6736767678164,6.22149991989136,21
777,Galium rubioides,BLT,242.6736767678164,6.22149991989136,19
777,Galium rubioides,BRY,242.6736767678164,6.22149991989136,24
777,Galium rubioides,BUL,242.6736767678164,6.22149991989136,49
777,Galium rubioides,CHM,242.6736767678164,6.22149991989136,29
777,Galium rubioides,CHN,242.6736767678164,6.22149991989136,69
777,Galium rubioides,CHX,242.6736767678164,6.22149991989136,28
777,Galium rubioides,CTA,242.6736767678164,6.22149991989136,20
777,Galium rubioides,CZE,242.6736767678164,6.22149991989136,36
777,Galium rubioides,HUN,242.6736767678164,6.22149991989136,26
777,Galium rubioides,IRK,242.6736767678164,6.22149991989136,20
777,Galium rubioides,KAZ,242.6736767678164,6.22149991989136,37
777,Galium rubioides,KRY,242.6736767678164,6.22149991989136,28
777,Galium rubioides,NCS,242.6736767678164,6.22149991989136,32
777,Galium rubioides,PRM,242.6736767678164,6.22149991989136,22
777,Galium rubioides,ROM,242.6736767678164,6.22149991989136,43
777,Galium rubioides,RUC,242.6736767678164,6.22149991989136,22
777,Galium rubioides,RUE,242.6736767678164,6.22149991989136,25
777,Galium rubioides,RUN,242.6736767678164,6.22149991989136,24
777,Galium rubioides,RUS,242.6736767678164,6.22149991989136,26
777,Galium rubioides,RUW,242.6736767678164,6.22149991989136,20
777,Galium rubioides,TCS,242.6736767678164,6.22149991989136,37
777,Galium rubioides,TUR,242.6736767678164,6.22149991989136,47
777,Galium rubioides,UKR,242.6736767678164,6.22149991989136,39
777,Galium rubioides,WSB,242.6736767678164,6.22149991989136,32
777,Galium rubioides,YUG,242.6736767678164,6.22149991989136,53
778,Hoppea dichotoma,ASS,522.7537346295073,27.58587455749515,118
778,Hoppea dichotoma,BAN,522.7537346295073,27.58587455749515,125
778,Hoppea dichotoma,IND,522.7537346295073,27.58587455749515,142
778,Hoppea dichotoma,NEP,522.7537346295073,27.58587455749515,108
779,Galium heldreichii,BUL,227.1656121406886,18.047625541687,49
779,Galium heldreichii,EAI,227.1656121406886,18.047625541687,22
779,Galium heldreichii,GRC,227.1656121406886,18.047625541687,44
779,Galium heldreichii,KRI,227.1656121406886,18.047625541687,16
779,Galium heldreichii,TUR,227.1656121406886,18.047625541687,47
780,Galium melanantherum,GRC,223.5701754385965,18.5984992980957,44
780,Galium melanantherum,KRI,223.5701754385965,18.5984992980957,16
781,Galium aparine,AFG,234.0449904626424,9.94250011444092,37
781,Galium aparine,ALB,234.0449904626424,9.94250011444092,36
781,Galium aparine,ALG,234.0449904626424,9.94250011444092,26
781,Galium aparine,ALT,234.0449904626424,9.94250011444092,29
781,Galium aparine,AUT,234.0449904626424,9.94250011444092,44
781,Galium aparine,AZO,234.0449904626424,9.94250011444092,5
781,Galium aparine,BAL,234.0449904626424,9.94250011444092,16
781,Galium aparine,BGM,234.0449904626424,9.94250011444092,22
781,Galium aparine,BLR,234.0449904626424,9.94250011444092,21
781,Galium aparine,BLT,234.0449904626424,9.94250011444092,19
781,Galium aparine,BRY,234.0449904626424,9.94250011444092,24
781,Galium aparine,BUL,234.0449904626424,9.94250011444092,49
781,Galium aparine,CHC,234.0449904626424,9.94250011444092,226
781,Galium aparine,CHM,234.0449904626424,9.94250011444092,29
781,Galium aparine,CHN,234.0449904626424,9.94250011444092,69
781,Galium aparine,CHS,234.0449904626424,9.94250011444092,179
781,Galium aparine,CHT,234.0449904626424,9.94250011444092,73
781,Galium aparine,CNY,234.0449904626424,9.94250011444092,8
781,Galium aparine,COR,234.0449904626424,9.94250011444092,23
781,Galium aparine,CTA,234.0449904626424,9.94250011444092,20
781,Galium aparine,CYP,234.0449904626424,9.94250011444092,14
781,Galium aparine,CZE,234.0449904626424,9.94250011444092,36
781,Galium aparine,DEN,234.0449904626424,9.94250011444092,14
781,Galium aparine,EAI,234.0449904626424,9.94250011444092,22
781,Galium aparine,EHM,234.0449904626424,9.94250011444092,114
781,Galium aparine,FIN,234.0449904626424,9.94250011444092,14
781,Galium aparine,FRA,234.0449904626424,9.94250011444092,49
781,Galium aparine,GER,234.0449904626424,9.94250011444092,38
781,Galium aparine,GRB,234.0449904626424,9.94250011444092,19
781,Galium aparine,GRC,234.0449904626424,9.94250011444092,44
781,Galium aparine,GST,234.0449904626424,9.94250011444092,11
781,Galium aparine,HUN,234.0449904626424,9.94250011444092,26
781,Galium aparine,IND,234.0449904626424,9.94250011444092,142
781,Galium aparine,IRE,234.0449904626424,9.94250011444092,13
781,Galium aparine,IRK,234.0449904626424,9.94250011444092,20
781,Galium aparine,IRN,234.0449904626424,9.94250011444092,40
781,Galium aparine,IRQ,234.0449904626424,9.94250011444092,26
781,Galium aparine,ITA,234.0449904626424,9.94250011444092,53
781,Galium aparine,KGZ,234.0449904626424,9.94250011444092,27
781,Galium aparine,KOR,234.0449904626424,9.94250011444092,45
781,Galium aparine,KRA,234.0449904626424,9.94250011444092,24
781,Galium aparine,KRI,234.0449904626424,9.94250011444092,16
781,Galium aparine,KRY,234.0449904626424,9.94250011444092,28
781,Galium aparine,LBS,234.0449904626424,9.94250011444092,25
781,Galium aparine,LBY,234.0449904626424,9.94250011444092,18
781,Galium aparine,MDR,234.0449904626424,9.94250011444092,2
781,Galium aparine,MON,234.0449904626424,9.94250011444092,29
781,Galium aparine,MOR,234.0449904626424,9.94250011444092,25
781,Galium aparine,NEP,234.0449904626424,9.94250011444092,108
781,Galium aparine,NET,234.0449904626424,9.94250011444092,22
781,Galium aparine,NOR,234.0449904626424,9.94250011444092,19
781,Galium aparine,OMA,234.0449904626424,9.94250011444092,20
781,Galium aparine,PAK,234.0449904626424,9.94250011444092,61
781,Galium aparine,PAL,234.0449904626424,9.94250011444092,28
781,Galium aparine,POL,234.0449904626424,9.94250011444092,29
781,Galium aparine,POR,234.0449904626424,9.94250011444092,25
781,Galium aparine,ROM,234.0449904626424,9.94250011444092,43
781,Galium aparine,RUC,234.0449904626424,9.94250011444092,22
781,Galium aparine,RUE,234.0449904626424,9.94250011444092,25
781,Galium aparine,RUN,234.0449904626424,9.94250011444092,24
781,Galium aparine,RUS,234.0449904626424,9.94250011444092,26
781,Galium aparine,RUW,234.0449904626424,9.94250011444092,20
781,Galium aparine,SAR,234.0449904626424,9.94250011444092,22
781,Galium aparine,SAU,234.0449904626424,9.94250011444092,28
781,Galium aparine,SEL,234.0449904626424,9.94250011444092,3
781,Galium aparine,SIC,234.0449904626424,9.94250011444092,23
781,Galium aparine,SPA,234.0449904626424,9.94250011444092,40
781,Galium aparine,SWE,234.0449904626424,9.94250011444092,18
781,Galium aparine,SWI,234.0449904626424,9.94250011444092,42
781,Galium aparine,TUE,234.0449904626424,9.94250011444092,26
781,Galium aparine,TUN,234.0449904626424,9.94250011444092,18
781,Galium aparine,TUR,234.0449904626424,9.94250011444092,47
781,Galium aparine,TVA,234.0449904626424,9.94250011444092,18
781,Galium aparine,TZK,234.0449904626424,9.94250011444092,26
781,Galium aparine,UKR,234.0449904626424,9.94250011444092,39
781,Galium aparine,UZB,234.0449904626424,9.94250011444092,24
781,Galium aparine,VIE,234.0449904626424,9.94250011444092,201
781,Galium aparine,WHM,234.0449904626424,9.94250011444092,82
781,Galium aparine,WSB,234.0449904626424,9.94250011444092,32
781,Galium aparine,YAK,234.0449904626424,9.94250011444092,16
781,Galium aparine,YUG,234.0449904626424,9.94250011444092,53
782,Psychotria horizontalis,BLZ,564.4737124466209,19.7667503356934,53
782,Psychotria horizontalis,BZN,564.4737124466209,19.7667503356934,145
782,Psychotria horizontalis,CLM,564.4737124466209,19.7667503356934,138
782,Psychotria horizontalis,COS,564.4737124466209,19.7667503356934,84
782,Psychotria horizontalis,CUB,564.4737124466209,19.7667503356934,45
782,Psychotria horizontalis,DOM,564.4737124466209,19.7667503356934,34
782,Psychotria horizontalis,ECU,564.4737124466209,19.7667503356934,90
782,Psychotria horizontalis,ELS,564.4737124466209,19.7667503356934,42
782,Psychotria horizontalis,GUA,564.4737124466209,19.7667503356934,67
782,Psychotria horizontalis,GUY,564.4737124466209,19.7667503356934,84
782,Psychotria horizontalis,HAI,564.4737124466209,19.7667503356934,31
782,Psychotria horizontalis,HON,564.4737124466209,19.7667503356934,63
782,Psychotria horizontalis,LEE,564.4737124466209,19.7667503356934,32
782,Psychotria horizontalis,MXC,564.4737124466209,19.7667503356934,44
782,Psychotria horizontalis,MXG,564.4737124466209,19.7667503356934,61
782,Psychotria horizontalis,MXN,564.4737124466209,19.7667503356934,37
782,Psychotria horizontalis,MXS,564.4737124466209,19.7667503356934,67
782,Psychotria horizontalis,MXT,564.4737124466209,19.7667503356934,72
782,Psychotria horizontalis,NIC,564.4737124466209,19.7667503356934,70
782,Psychotria horizontalis,PAN,564.4737124466209,19.7667503356934,89
782,Psychotria horizontalis,PER,564.4737124466209,19.7667503356934,121
782,Psychotria horizontalis,TRT,564.4737124466209,19.7667503356934,43
782,Psychotria horizontalis,VEN,564.4737124466209,19.7667503356934,116
783,Psychotria manillensis,NNS,414.243985743986,22.7465000152588,47
783,Psychotria manillensis,PHI,414.243985743986,22.7465000152588,93
783,Psychotria manillensis,TAI,414.243985743986,22.7465000152588,89
784,Psychotria brachyceras,BZL,694.0208604025715,19.4227504730225,109
784,Psychotria brachyceras,BZS,694.0208604025715,19.4227504730225,55
785,Galium lovcense,ALB,267.2608502359268,11.72553866760762,36
785,Galium lovcense,BUL,267.2608502359268,11.72553866760762,49
785,Galium lovcense,GRC,267.2608502359268,11.72553866760762,44
785,Galium lovcense,TUR,267.2608502359268,11.72553866760762,47
785,Galium lovcense,YUG,267.2608502359268,11.72553866760762,53
786,Psychotria nervosa,BAH,483.5883833189562,23.7502498626709,16
786,Psychotria nervosa,BLZ,483.5883833189562,23.7502498626709,53
786,Psychotria nervosa,CAY,483.5883833189562,23.7502498626709,14
786,Psychotria nervosa,CLM,483.5883833189562,23.7502498626709,138
786,Psychotria nervosa,COS,483.5883833189562,23.7502498626709,84
786,Psychotria nervosa,CUB,483.5883833189562,23.7502498626709,45
786,Psychotria nervosa,DOM,483.5883833189562,23.7502498626709,34
786,Psychotria nervosa,ECU,483.5883833189562,23.7502498626709,90
786,Psychotria nervosa,ELS,483.5883833189562,23.7502498626709,42
786,Psychotria nervosa,FLA,483.5883833189562,23.7502498626709,25
786,Psychotria nervosa,GUA,483.5883833189562,23.7502498626709,67
786,Psychotria nervosa,HAI,483.5883833189562,23.7502498626709,31
786,Psychotria nervosa,HON,483.5883833189562,23.7502498626709,63
786,Psychotria nervosa,JAM,483.5883833189562,23.7502498626709,26
786,Psychotria nervosa,LEE,483.5883833189562,23.7502498626709,32
786,Psychotria nervosa,MXG,483.5883833189562,23.7502498626709,61
786,Psychotria nervosa,MXS,483.5883833189562,23.7502498626709,67
786,Psychotria nervosa,MXT,483.5883833189562,23.7502498626709,72
786,Psychotria nervosa,NIC,483.5883833189562,23.7502498626709,70
786,Psychotria nervosa,PAN,483.5883833189562,23.7502498626709,89
786,Psychotria nervosa,PUE,483.5883833189562,23.7502498626709,28
786,Psychotria nervosa,SWC,483.5883833189562,23.7502498626709,15
786,Psychotria nervosa,TRT,483.5883833189562,23.7502498626709,43
786,Psychotria nervosa,VEN,483.5883833189562,23.7502498626709,116
786,Psychotria nervosa,WIN,483.5883833189562,23.7502498626709,30
787,Desmidorchis retrospiciens,ALG,319.550286153431,27.0049991607666,26
787,Desmidorchis retrospiciens,BKN,319.550286153431,27.0049991607666,46
787,Desmidorchis retrospiciens,CHA,319.550286153431,27.0049991607666,37
787,Desmidorchis retrospiciens,DJI,319.550286153431,27.0049991607666,14
787,Desmidorchis retrospiciens,ERI,319.550286153431,27.0049991607666,21
787,Desmidorchis retrospiciens,ETH,319.550286153431,27.0049991607666,47
787,Desmidorchis retrospiciens,GHA,319.550286153431,27.0049991607666,85
787,Desmidorchis retrospiciens,KEN,319.550286153431,27.0049991607666,85
787,Desmidorchis retrospiciens,MLI,319.550286153431,27.0049991607666,41
787,Desmidorchis retrospiciens,MOR,319.550286153431,27.0049991607666,25
787,Desmidorchis retrospiciens,MTN,319.550286153431,27.0049991607666,14
787,Desmidorchis retrospiciens,NGA,319.550286153431,27.0049991607666,116
787,Desmidorchis retrospiciens,NGR,319.550286153431,27.0049991607666,16
787,Desmidorchis retrospiciens,OMA,319.550286153431,27.0049991607666,20
787,Desmidorchis retrospiciens,SAU,319.550286153431,27.0049991607666,28
787,Desmidorchis retrospiciens,SEN,319.550286153431,27.0049991607666,55
787,Desmidorchis retrospiciens,SOM,319.550286153431,27.0049991607666,34
787,Desmidorchis retrospiciens,SUD,319.550286153431,27.0049991607666,72
787,Desmidorchis retrospiciens,UGA,319.550286153431,27.0049991607666,76
787,Desmidorchis retrospiciens,YEM,319.550286153431,27.0049991607666,27
788,Amalocalyx microlobus,CBD,612.7114912159931,22.6474990844727,139
788,Amalocalyx microlobus,CHC,612.7114912159931,22.6474990844727,226
788,Amalocalyx microlobus,LAO,612.7114912159931,22.6474990844727,120
788,Amalocalyx microlobus,MYA,612.7114912159931,22.6474990844727,174
788,Amalocalyx microlobus,THA,612.7114912159931,22.6474990844727,205
788,Amalocalyx microlobus,VIE,612.7114912159931,22.6474990844727,201
789,Coprosma repens,NZN,79.4309891366495,13.8322496414185,13
789,Coprosma repens,NZS,79.4309891366495,13.8322496414185,12
790,Coprosma robusta,CTM,79.4309891366495,11.7915000915527,3
790,Coprosma robusta,NZN,79.4309891366495,11.7915000915527,13
790,Coprosma robusta,NZS,79.4309891366495,11.7915000915527,12
791,Coprosma tenuicaulis,NZN,79.4309891366495,11.2432498931885,13
791,Coprosma tenuicaulis,NZS,79.4309891366495,11.2432498931885,12
792,Mitchella undulata,CHS,292.5526686496264,13.3175001144409,179
792,Mitchella undulata,JAP,292.5526686496264,13.3175001144409,66
792,Mitchella undulata,KOR,292.5526686496264,13.3175001144409,45
792,Mitchella undulata,KUR,292.5526686496264,13.3175001144409,9
792,Mitchella undulata,TAI,292.5526686496264,13.3175001144409,89
793,Asperula oppositifolia,AFG,225.84128089024776,-3.4618747234344456,37
793,Asperula oppositifolia,CHT,225.84128089024776,-3.4618747234344456,73
793,Asperula oppositifolia,IRN,225.84128089024776,-3.4618747234344456,40
793,Asperula oppositifolia,KGZ,225.84128089024776,-3.4618747234344456,27
793,Asperula oppositifolia,PAK,225.84128089024776,-3.4618747234344456,61
793,Asperula oppositifolia,TZK,225.84128089024776,-3.4618747234344456,26
